Time, DR, DN, RN, Euclidian
49.980, 1.453, 0.907, 1.328, 2.167
49.990, 1.538, 0.873, 1.326, 2.210
50.000, 1.45, 0.864, 1.308, 2.135
50.010, 1.446, 0.924, 1.336, 2.174
50.020, 1.448, 0.866, 1.269, 2.111
50.030, 1.45, 0.908, 1.272, 2.131
50.040, 1.49, 0.946, 1.295, 2.189
50.050, 1.401, 0.918, 1.236, 2.081
50.060, 1.429, 0.917, 1.28, 2.126
50.070, 1.438, 0.903, 1.283, 2.128
50.080, 1.462, 0.912, 1.288, 2.151
50.090, 1.477, 0.918, 1.259, 2.146
50.100, 1.465, 0.899, 1.262, 2.132
50.110, 1.424, 0.922, 1.269, 2.118
50.120, 1.385, 0.904, 1.277, 2.089
50.130, 1.46, 0.924, 1.349, 2.192
50.140, 1.457, 0.939, 1.27, 2.148
50.150, 1.41, 0.935, 1.363, 2.172
50.160, 1.497, 0.886, 1.307, 2.175
50.170, 1.448, 0.893, 1.316, 2.150
50.180, 1.514, 0.901, 1.353, 2.221
50.190, 1.446, 0.898, 1.269, 2.123
50.200, 1.494, 0.883, 1.323, 2.182
50.210, 1.339, 0.875, 1.227, 2.015
50.220, 1.373, 0.884, 1.225, 2.041
50.230, 1.374, 0.894, 1.271, 2.074
50.240, 1.382, 0.891, 1.186, 2.027
50.250, 1.37, 0.891, 1.23, 2.045
50.260, 1.461, 0.875, 1.264, 2.120
50.270, 1.447, 0.897, 1.271, 2.124
50.280, 1.422, 0.859, 1.285, 2.100
50.290, 1.444, 0.888, 1.304, 2.138
50.300, 1.511, 0.897, 1.33, 2.203
50.310, 1.433, 0.846, 1.296, 2.109
50.320, 1.335, 0.887, 1.201, 2.002
50.330, 1.343, 0.922, 1.23, 2.041
50.340, 1.342, 0.905, 1.278, 2.062
50.350, 1.376, 0.863, 1.266, 2.059
50.360, 1.376, 0.907, 1.241, 2.063
50.370, 1.354, 0.866, 1.299, 2.066
50.380, 1.406, 0.851, 1.28, 2.083
50.390, 1.361, 0.885, 1.284, 2.069
50.400, 1.413, 0.916, 1.225, 2.082
50.410, 1.385, 0.87, 1.247, 2.056
50.420, 1.443, 0.91, 1.31, 2.150
50.430, 1.4, 0.911, 1.321, 2.129
50.440, 1.447, 0.891, 1.284, 2.129
50.450, 1.572, 0.858, 1.338, 2.235
50.460, 1.519, 0.898, 1.333, 2.211
50.470, 1.475, 0.893, 1.356, 2.193
50.480, 1.448, 0.868, 1.334, 2.151
50.490, 1.414, 0.923, 1.258, 2.105
50.500, 1.462, 0.905, 1.244, 2.122
50.510, 1.45, 0.907, 1.24, 2.112
50.520, 1.462, 0.93, 1.318, 2.177
50.530, 1.433, 0.881, 1.321, 2.138
50.540, 1.451, 0.883, 1.29, 2.132
50.550, 1.411, 0.936, 1.278, 2.121
50.560, 1.385, 0.873, 1.257, 2.064
50.570, 1.494, 0.943, 1.366, 2.233
50.580, 1.486, 0.924, 1.372, 2.223
50.590, 1.455, 0.905, 1.283, 2.140
50.600, 1.426, 0.895, 1.277, 2.113
50.610, 1.529, 0.922, 1.351, 2.239
50.620, 1.464, 0.928, 1.321, 2.179
50.630, 1.492, 0.902, 1.299, 2.174
50.640, 1.482, 0.911, 1.292, 2.166
50.650, 1.497, 0.894, 1.256, 2.148
50.660, 1.526, 0.905, 1.294, 2.195
50.670, 1.47, 0.907, 1.291, 2.156
50.680, 1.451, 0.879, 1.27, 2.119
50.690, 1.432, 0.907, 1.249, 2.105
50.700, 1.494, 0.894, 1.274, 2.157
50.710, 1.426, 0.869, 1.238, 2.078
50.720, 1.489, 0.908, 1.276, 2.160
50.730, 1.53, 0.915, 1.307, 2.210
50.740, 1.457, 0.897, 1.286, 2.140
50.750, 1.446, 0.888, 1.283, 2.127
50.760, 1.475, 0.91, 1.261, 2.143
50.770, 1.513, 0.925, 1.305, 2.201
50.780, 1.491, 0.909, 1.252, 2.148
50.790, 1.462, 0.948, 1.298, 2.172
50.800, 1.368, 0.866, 1.242, 2.040
50.810, 1.442, 0.932, 1.248, 2.122
50.820, 1.469, 0.917, 1.259, 2.141
50.830, 1.427, 0.88, 1.213, 2.069
50.840, 1.549, 0.908, 1.348, 2.245
50.850, 1.52, 0.873, 1.355, 2.215
50.860, 1.466, 0.869, 1.28, 2.131
50.870, 1.444, 0.924, 1.244, 2.118
50.880, 1.424, 0.904, 1.258, 2.104
50.890, 1.449, 0.877, 1.27, 2.116
50.900, 1.369, 0.887, 1.202, 2.026
50.910, 1.385, 0.881, 1.22, 2.045
50.920, 1.438, 0.918, 1.249, 2.114
50.930, 1.383, 0.921, 1.249, 2.078
50.940, 1.413, 0.935, 1.266, 2.115
50.950, 1.367, 0.863, 1.197, 2.011
50.960, 1.399, 0.935, 1.267, 2.106
50.970, 1.415, 0.889, 1.271, 2.099
50.980, 1.361, 0.906, 1.225, 2.042
50.990, 1.391, 0.899, 1.226, 2.060
51.000, 1.487, 0.935, 1.291, 2.179
51.010, 1.374, 0.91, 1.25, 2.068
51.020, 1.345, 0.906, 1.223, 2.031
51.030, 1.49, 0.948, 1.282, 2.182
51.040, 1.483, 0.936, 1.287, 2.175
51.050, 1.449, 0.927, 1.322, 2.169
51.060, 1.479, 0.91, 1.277, 2.155
51.070, 1.447, 0.899, 1.206, 2.087
51.080, 1.425, 0.918, 1.247, 2.104
51.090, 1.381, 0.922, 1.208, 2.053
51.100, 1.358, 0.895, 1.228, 2.037
51.110, 1.448, 0.89, 1.276, 2.125
51.120, 1.424, 0.9, 1.28, 2.115
51.130, 1.437, 0.895, 1.347, 2.163
51.140, 1.434, 0.877, 1.323, 2.139
51.150, 1.441, 0.917, 1.266, 2.126
51.160, 1.468, 0.876, 1.268, 2.128
51.170, 1.439, 0.861, 1.239, 2.084
51.180, 1.493, 0.906, 1.305, 2.180
51.190, 1.423, 0.878, 1.262, 2.094
51.200, 1.456, 0.921, 1.34, 2.182
51.210, 1.423, 0.882, 1.278, 2.106
51.220, 1.455, 0.882, 1.303, 2.143
51.230, 1.491, 0.921, 1.263, 2.160
51.240, 1.426, 0.885, 1.277, 2.108
51.250, 1.408, 0.883, 1.265, 2.088
51.260, 1.481, 0.909, 1.316, 2.179
51.270, 1.358, 0.883, 1.24, 2.039
51.280, 1.342, 0.881, 1.241, 2.029
51.290, 1.348, 0.911, 1.187, 2.013
51.300, 1.362, 0.903, 1.253, 2.059
51.310, 1.408, 0.875, 1.3, 2.106
51.320, 1.415, 0.9, 1.26, 2.097
51.330, 1.472, 0.955, 1.341, 2.208
51.340, 1.408, 0.907, 1.288, 2.112
51.350, 1.38, 0.898, 1.235, 2.058
51.360, 1.384, 0.893, 1.196, 2.035
51.370, 1.407, 0.874, 1.184, 2.036
51.380, 1.414, 0.946, 1.274, 2.125
51.390, 1.446, 0.882, 1.266, 2.114
51.400, 1.393, 0.9, 1.226, 2.062
51.410, 1.43, 0.888, 1.253, 2.098
51.420, 1.441, 0.885, 1.282, 2.122
51.430, 1.452, 0.928, 1.282, 2.147
51.440, 1.44, 0.868, 1.223, 2.079
51.450, 1.433, 0.873, 1.254, 2.094
51.460, 1.456, 0.899, 1.29, 2.142
51.470, 1.4, 0.932, 1.283, 2.115
51.480, 1.382, 0.915, 1.239, 2.069
51.490, 1.469, 0.915, 1.313, 2.172
51.500, 1.418, 0.905, 1.292, 2.121
51.510, 1.398, 0.953, 1.243, 2.099
51.520, 1.415, 0.934, 1.23, 2.094
51.530, 1.43, 0.913, 1.285, 2.128
51.540, 1.425, 0.892, 1.233, 2.084
51.550, 1.487, 0.937, 1.33, 2.204
51.560, 1.402, 0.936, 1.294, 2.125
51.570, 1.415, 0.922, 1.309, 2.136
51.580, 1.429, 0.905, 1.266, 2.112
51.590, 1.466, 0.92, 1.284, 2.155
51.600, 1.487, 0.9, 1.322, 2.183
51.610, 1.477, 0.892, 1.314, 2.168
51.620, 1.504, 0.905, 1.372, 2.227
51.630, 1.486, 0.89, 1.351, 2.196
51.640, 1.469, 0.901, 1.291, 2.153
51.650, 1.475, 0.852, 1.282, 2.131
51.660, 1.451, 0.942, 1.283, 2.153
51.670, 1.465, 0.878, 1.286, 2.137
51.680, 1.423, 0.916, 1.245, 2.100
51.690, 1.416, 0.916, 1.336, 2.151
51.700, 1.481, 0.893, 1.304, 2.165
51.710, 1.46, 0.874, 1.301, 2.141
51.720, 1.374, 0.883, 1.256, 2.060
51.730, 1.362, 0.902, 1.255, 2.060
51.740, 1.429, 0.88, 1.328, 2.140
51.750, 1.466, 0.946, 1.347, 2.204
51.760, 1.466, 0.969, 1.379, 2.233
51.770, 1.465, 0.93, 1.278, 2.155
51.780, 1.535, 0.967, 1.357, 2.265
51.790, 1.461, 0.932, 1.292, 2.161
51.800, 1.529, 0.93, 1.409, 2.277
51.810, 1.545, 0.954, 1.315, 2.241
51.820, 1.423, 0.877, 1.258, 2.092
51.830, 1.446, 0.921, 1.34, 2.175
51.840, 1.481, 0.874, 1.351, 2.186
51.850, 1.433, 0.918, 1.334, 2.162
51.860, 1.477, 0.905, 1.359, 2.201
51.870, 1.419, 0.853, 1.256, 2.078
51.880, 1.515, 0.854, 1.306, 2.174
51.890, 1.48, 0.902, 1.281, 2.155
51.900, 1.498, 0.906, 1.325, 2.195
51.910, 1.476, 0.889, 1.26, 2.134
51.920, 1.517, 0.878, 1.271, 2.165
51.930, 1.418, 0.894, 1.221, 2.073
51.940, 1.493, 0.901, 1.333, 2.194
51.950, 1.482, 0.883, 1.31, 2.166
51.960, 1.468, 0.865, 1.315, 2.152
51.970, 1.505, 0.881, 1.314, 2.183
51.980, 1.498, 0.867, 1.33, 2.182
51.990, 1.485, 0.923, 1.265, 2.158
52.000, 1.476, 0.939, 1.329, 2.196
52.010, 1.495, 0.93, 1.294, 2.185
52.020, 1.491, 0.893, 1.307, 2.174
52.030, 1.495, 0.908, 1.271, 2.162
52.040, 1.43, 0.891, 1.245, 2.094
52.050, 1.438, 0.902, 1.257, 2.112
52.060, 1.422, 0.895, 1.214, 2.072
52.070, 1.474, 0.912, 1.243, 2.132
52.080, 1.453, 0.885, 1.25, 2.111
52.090, 1.405, 0.915, 1.254, 2.093
52.100, 1.425, 0.889, 1.253, 2.095
52.110, 1.47, 0.923, 1.251, 2.139
52.120, 1.541, 0.882, 1.316, 2.210
52.130, 1.435, 0.91, 1.318, 2.150
52.140, 1.54, 0.866, 1.411, 2.261
52.150, 1.503, 0.908, 1.395, 2.242
52.160, 1.519, 0.853, 1.333, 2.193
52.170, 1.445, 0.897, 1.328, 2.157
52.180, 1.416, 0.879, 1.198, 2.052
52.190, 1.385, 0.862, 1.272, 2.068
52.200, 1.469, 0.854, 1.264, 2.117
52.210, 1.407, 0.911, 1.271, 2.103
52.220, 1.443, 0.875, 1.305, 2.133
52.230, 1.382, 0.915, 1.299, 2.105
52.240, 1.423, 0.87, 1.231, 2.072
52.250, 1.475, 0.868, 1.296, 2.146
52.260, 1.375, 0.865, 1.248, 2.048
52.270, 1.408, 0.883, 1.209, 2.055
52.280, 1.405, 0.929, 1.277, 2.113
52.290, 1.355, 0.873, 1.193, 2.005
52.300, 1.361, 0.841, 1.18, 1.987
52.310, 1.431, 0.861, 1.258, 2.090
52.320, 1.418, 0.865, 1.245, 2.075
52.330, 1.51, 0.9, 1.333, 2.206
52.340, 1.464, 0.877, 1.308, 2.150
52.350, 1.493, 0.871, 1.356, 2.196
52.360, 1.427, 0.926, 1.318, 2.151
52.370, 1.455, 0.918, 1.29, 2.150
52.380, 1.475, 0.864, 1.299, 2.146
52.390, 1.438, 0.855, 1.252, 2.089
52.400, 1.456, 0.862, 1.214, 2.082
52.410, 1.441, 0.902, 1.309, 2.145
52.420, 1.43, 0.874, 1.308, 2.125
52.430, 1.509, 0.819, 1.258, 2.128
52.440, 1.4, 0.876, 1.301, 2.102
52.450, 1.427, 0.92, 1.279, 2.125
52.460, 1.366, 0.879, 1.215, 2.028
52.470, 1.468, 0.836, 1.294, 2.127
52.480, 1.415, 0.876, 1.273, 2.095
52.490, 1.402, 0.865, 1.279, 2.085
52.500, 1.377, 0.873, 1.262, 2.061
52.510, 1.432, 0.896, 1.284, 2.121
52.520, 1.421, 0.841, 1.296, 2.099
52.530, 1.355, 0.858, 1.354, 2.098
52.540, 1.385, 0.86, 1.3, 2.085
52.550, 1.421, 0.887, 1.273, 2.103
52.560, 1.41, 0.882, 1.336, 2.133
52.570, 1.365, 0.85, 1.202, 2.007
52.580, 1.375, 0.875, 1.292, 2.079
52.590, 1.356, 0.849, 1.221, 2.012
52.600, 1.374, 0.874, 1.314, 2.092
52.610, 1.322, 0.891, 1.24, 2.019
52.620, 1.388, 0.883, 1.316, 2.106
52.630, 1.383, 0.834, 1.346, 2.102
52.640, 1.396, 0.888, 1.235, 2.064
52.650, 1.385, 0.85, 1.213, 2.027
52.660, 1.426, 0.887, 1.282, 2.112
52.670, 1.462, 0.9, 1.298, 2.152
52.680, 1.437, 0.903, 1.28, 2.125
52.690, 1.373, 0.887, 1.254, 2.060
52.700, 1.406, 0.872, 1.232, 2.062
52.710, 1.406, 0.895, 1.271, 2.096
52.720, 1.47, 0.92, 1.304, 2.169
52.730, 1.484, 0.907, 1.332, 2.190
52.740, 1.56, 0.892, 1.323, 2.231
52.750, 1.418, 0.897, 1.277, 2.108
52.760, 1.444, 0.854, 1.284, 2.112
52.770, 1.474, 0.859, 1.281, 2.133
52.780, 1.449, 0.877, 1.323, 2.149
52.790, 1.419, 0.861, 1.284, 2.098
52.800, 1.447, 0.895, 1.279, 2.128
52.810, 1.514, 0.866, 1.294, 2.171
52.820, 1.459, 0.826, 1.284, 2.111
52.830, 1.445, 0.9, 1.291, 2.136
52.840, 1.469, 0.885, 1.287, 2.144
52.850, 1.446, 0.868, 1.253, 2.101
52.860, 1.522, 0.882, 1.305, 2.190
52.870, 1.519, 0.888, 1.316, 2.197
52.880, 1.451, 0.897, 1.273, 2.128
52.890, 1.365, 0.883, 1.32, 2.094
52.900, 1.414, 0.817, 1.214, 2.034
52.910, 1.501, 0.823, 1.292, 2.144
52.920, 1.457, 0.854, 1.249, 2.100
52.930, 1.531, 0.875, 1.331, 2.209
52.940, 1.507, 0.884, 1.337, 2.200
52.950, 1.457, 0.888, 1.32, 2.157
52.960, 1.361, 0.873, 1.258, 2.048
52.970, 1.401, 0.871, 1.282, 2.089
52.980, 1.411, 0.875, 1.295, 2.105
52.990, 1.47, 0.909, 1.323, 2.176
53.000, 1.458, 0.848, 1.277, 2.115
53.010, 1.445, 0.854, 1.261, 2.099
53.020, 1.384, 0.821, 1.192, 2.002
53.030, 1.492, 0.88, 1.294, 2.162
53.040, 1.486, 0.907, 1.28, 2.160
53.050, 1.374, 0.886, 1.217, 2.038
53.060, 1.465, 0.835, 1.279, 2.116
53.070, 1.389, 0.832, 1.247, 2.043
53.080, 1.408, 0.891, 1.257, 2.087
53.090, 1.385, 0.883, 1.281, 2.082
53.100, 1.435, 0.875, 1.291, 2.119
53.110, 1.424, 0.843, 1.258, 2.078
53.120, 1.392, 0.876, 1.284, 2.086
53.130, 1.444, 0.857, 1.275, 2.108
53.140, 1.351, 0.905, 1.226, 2.036
53.150, 1.433, 0.886, 1.261, 2.104
53.160, 1.363, 0.916, 1.273, 2.077
53.170, 1.392, 0.889, 1.269, 2.082
53.180, 1.334, 0.88, 1.223, 2.012
53.190, 1.354, 0.883, 1.231, 2.031
53.200, 1.384, 0.918, 1.281, 2.097
53.210, 1.36, 0.89, 1.273, 2.064
53.220, 1.34, 0.916, 1.245, 2.045
53.230, 1.435, 0.862, 1.248, 2.088
53.240, 1.384, 0.869, 1.249, 2.056
53.250, 1.339, 0.87, 1.208, 2.002
53.260, 1.361, 0.897, 1.236, 2.045
53.270, 1.395, 0.869, 1.219, 2.046
53.280, 1.349, 0.858, 1.256, 2.033
53.290, 1.371, 0.881, 1.241, 2.048
53.300, 1.35, 0.858, 1.264, 2.038
53.310, 1.44, 0.828, 1.269, 2.090
53.320, 1.392, 0.906, 1.224, 2.063
53.330, 1.391, 0.82, 1.278, 2.059
53.340, 1.372, 0.913, 1.243, 2.064
53.350, 1.427, 0.865, 1.282, 2.104
53.360, 1.31, 0.88, 1.171, 1.965
53.370, 1.346, 0.88, 1.267, 2.047
53.380, 1.406, 0.845, 1.298, 2.091
53.390, 1.382, 0.839, 1.285, 2.065
53.400, 1.384, 0.891, 1.297, 2.095
53.410, 1.34, 0.855, 1.245, 2.019
53.420, 1.416, 0.929, 1.26, 2.110
53.430, 1.335, 0.906, 1.205, 2.013
53.440, 1.438, 0.853, 1.26, 2.093
53.450, 1.437, 0.915, 1.296, 2.140
53.460, 1.38, 0.914, 1.266, 2.083
53.470, 1.407, 0.885, 1.328, 2.127
53.480, 1.42, 0.88, 1.309, 2.122
53.490, 1.423, 0.907, 1.275, 2.114
53.500, 1.436, 0.886, 1.31, 2.136
53.510, 1.41, 0.878, 1.27, 2.090
53.520, 1.377, 0.885, 1.263, 2.067
53.530, 1.423, 0.851, 1.247, 2.074
53.540, 1.354, 0.838, 1.231, 2.012
53.550, 1.372, 0.906, 1.278, 2.082
53.560, 1.352, 0.905, 1.185, 2.012
53.570, 1.377, 0.889, 1.236, 2.052
53.580, 1.428, 0.894, 1.261, 2.104
53.590, 1.401, 0.877, 1.253, 2.074
53.600, 1.358, 0.884, 1.227, 2.032
53.610, 1.366, 0.869, 1.196, 2.012
53.620, 1.36, 0.877, 1.212, 2.021
53.630, 1.348, 0.885, 1.245, 2.037
53.640, 1.351, 0.884, 1.234, 2.032
53.650, 1.377, 0.854, 1.256, 2.050
53.660, 1.413, 0.851, 1.242, 2.064
53.670, 1.424, 0.889, 1.242, 2.088
53.680, 1.458, 0.904, 1.314, 2.160
53.690, 1.412, 0.913, 1.269, 2.106
53.700, 1.442, 0.857, 1.285, 2.113
53.710, 1.38, 0.882, 1.295, 2.087
53.720, 1.434, 0.886, 1.27, 2.110
53.730, 1.425, 0.869, 1.27, 2.097
53.740, 1.558, 0.94, 1.417, 2.306
53.750, 1.493, 0.869, 1.318, 2.172
53.760, 1.517, 0.864, 1.311, 2.183
53.770, 1.44, 0.888, 1.239, 2.096
53.780, 1.509, 0.886, 1.319, 2.191
53.790, 1.42, 0.872, 1.275, 2.098
53.800, 1.474, 0.885, 1.298, 2.154
53.810, 1.455, 0.845, 1.304, 2.128
53.820, 1.482, 0.871, 1.314, 2.163
53.830, 1.482, 0.906, 1.389, 2.224
53.840, 1.461, 0.838, 1.322, 2.141
53.850, 1.457, 0.874, 1.319, 2.150
53.860, 1.576, 0.853, 1.328, 2.230
53.870, 1.491, 0.868, 1.266, 2.139
53.880, 1.466, 0.872, 1.309, 2.150
53.890, 1.503, 0.814, 1.356, 2.181
53.900, 1.437, 0.849, 1.3, 2.115
53.910, 1.392, 0.841, 1.281, 2.070
53.920, 1.402, 0.864, 1.306, 2.101
53.930, 1.501, 0.83, 1.3, 2.152
53.940, 1.451, 0.839, 1.27, 2.102
53.950, 1.47, 0.88, 1.344, 2.177
53.960, 1.439, 0.853, 1.336, 2.140
53.970, 1.47, 0.833, 1.278, 2.118
53.980, 1.423, 0.851, 1.282, 2.095
53.990, 1.427, 0.896, 1.314, 2.136
54.000, 1.434, 0.86, 1.303, 2.119
54.010, 1.448, 0.851, 1.307, 2.128
54.020, 1.49, 0.857, 1.275, 2.140
54.030, 1.484, 0.892, 1.328, 2.182
54.040, 1.479, 0.866, 1.335, 2.172
54.050, 1.484, 0.876, 1.346, 2.186
54.060, 1.401, 0.865, 1.247, 2.065
54.070, 1.436, 0.855, 1.245, 2.084
54.080, 1.469, 0.872, 1.277, 2.132
54.090, 1.484, 0.893, 1.293, 2.161
54.100, 1.37, 0.863, 1.278, 2.062
54.110, 1.398, 0.918, 1.265, 2.096
54.120, 1.492, 0.893, 1.312, 2.178
54.130, 1.46, 0.884, 1.346, 2.173
54.140, 1.366, 0.911, 1.286, 2.085
54.150, 1.431, 0.876, 1.327, 2.139
54.160, 1.499, 0.861, 1.424, 2.239
54.170, 1.492, 0.88, 1.388, 2.219
54.180, 1.454, 0.838, 1.301, 2.123
54.190, 1.382, 0.869, 1.275, 2.071
54.200, 1.453, 0.862, 1.358, 2.167
54.210, 1.428, 0.849, 1.272, 2.092
54.220, 1.446, 0.842, 1.286, 2.110
54.230, 1.459, 0.896, 1.274, 2.134
54.240, 1.474, 0.851, 1.354, 2.174
54.250, 1.469, 0.98, 1.317, 2.202
54.260, 1.472, 0.902, 1.282, 2.150
54.270, 1.425, 0.856, 1.292, 2.105
54.280, 1.488, 0.909, 1.298, 2.173
54.290, 1.457, 0.891, 1.333, 2.166
54.300, 1.441, 0.867, 1.301, 2.126
54.310, 1.477, 0.879, 1.305, 2.158
54.320, 1.43, 0.898, 1.316, 2.140
54.330, 1.378, 0.881, 1.222, 2.041
54.340, 1.476, 0.88, 1.29, 2.148
54.350, 1.441, 0.878, 1.252, 2.101
54.360, 1.481, 0.902, 1.361, 2.204
54.370, 1.441, 0.915, 1.336, 2.167
54.380, 1.387, 0.875, 1.252, 2.063
54.390, 1.511, 0.918, 1.325, 2.209
54.400, 1.472, 0.872, 1.277, 2.134
54.410, 1.525, 0.903, 1.394, 2.254
54.420, 1.44, 0.91, 1.33, 2.161
54.430, 1.458, 0.866, 1.334, 2.157
54.440, 1.447, 0.868, 1.322, 2.143
54.450, 1.424, 0.866, 1.279, 2.100
54.460, 1.463, 0.903, 1.31, 2.161
54.470, 1.401, 0.902, 1.285, 2.104
54.480, 1.496, 0.922, 1.255, 2.159
54.490, 1.439, 0.891, 1.235, 2.095
54.500, 1.453, 0.904, 1.286, 2.140
54.510, 1.47, 0.853, 1.289, 2.133
54.520, 1.441, 0.942, 1.29, 2.151
54.530, 1.416, 0.907, 1.276, 2.110
54.540, 1.485, 0.888, 1.32, 2.176
54.550, 1.466, 0.92, 1.298, 2.163
54.560, 1.413, 0.898, 1.271, 2.102
54.570, 1.372, 0.889, 1.278, 2.075
54.580, 1.509, 0.864, 1.315, 2.180
54.590, 1.467, 0.869, 1.278, 2.130
54.600, 1.483, 0.898, 1.33, 2.185
54.610, 1.457, 0.9, 1.269, 2.131
54.620, 1.418, 0.885, 1.256, 2.090
54.630, 1.462, 0.886, 1.287, 2.139
54.640, 1.449, 0.909, 1.337, 2.171
54.650, 1.43, 0.896, 1.255, 2.103
54.660, 1.426, 0.881, 1.327, 2.137
54.670, 1.444, 0.862, 1.325, 2.140
54.680, 1.494, 0.859, 1.304, 2.161
54.690, 1.487, 0.914, 1.394, 2.233
54.700, 1.502, 0.859, 1.304, 2.166
54.710, 1.439, 0.874, 1.32, 2.139
54.720, 1.465, 0.885, 1.31, 2.155
54.730, 1.421, 0.895, 1.24, 2.087
54.740, 1.43, 0.889, 1.273, 2.110
54.750, 1.455, 0.894, 1.274, 2.130
54.760, 1.469, 0.889, 1.314, 2.162
54.770, 1.474, 0.877, 1.306, 2.155
54.780, 1.446, 0.903, 1.265, 2.122
54.790, 1.456, 0.866, 1.287, 2.127
54.800, 1.496, 0.852, 1.314, 2.165
54.810, 1.492, 0.875, 1.292, 2.158
54.820, 1.52, 0.864, 1.309, 2.184
54.830, 1.477, 0.867, 1.311, 2.156
54.840, 1.49, 0.914, 1.324, 2.192
54.850, 1.5, 0.873, 1.286, 2.160
54.860, 1.484, 0.912, 1.286, 2.165
54.870, 1.402, 0.884, 1.2, 2.046
54.880, 1.409, 0.884, 1.265, 2.089
54.890, 1.437, 0.869, 1.281, 2.112
54.900, 1.444, 0.883, 1.244, 2.100
54.910, 1.378, 0.91, 1.293, 2.097
54.920, 1.409, 0.915, 1.28, 2.112
54.930, 1.466, 0.901, 1.305, 2.159
54.940, 1.487, 0.917, 1.259, 2.153
54.950, 1.452, 0.934, 1.272, 2.144
54.960, 1.438, 0.903, 1.216, 2.088
54.970, 1.444, 0.872, 1.294, 2.126
54.980, 1.467, 0.869, 1.268, 2.124
54.990, 1.44, 0.844, 1.21, 2.061
55.000, 1.415, 0.892, 1.252, 2.089
55.010, 1.469, 0.876, 1.247, 2.116
55.020, 1.48, 0.864, 1.304, 2.153
55.030, 1.421, 0.906, 1.252, 2.099
55.040, 1.408, 0.872, 1.252, 2.076
55.050, 1.421, 0.873, 1.199, 2.054
55.060, 1.396, 0.869, 1.278, 2.082
55.070, 1.423, 0.888, 1.222, 2.075
55.080, 1.506, 0.874, 1.328, 2.189
55.090, 1.488, 0.936, 1.284, 2.176
55.100, 1.484, 0.864, 1.277, 2.139
55.110, 1.492, 0.912, 1.283, 2.168
55.120, 1.552, 0.902, 1.308, 2.221
55.130, 1.498, 0.879, 1.28, 2.157
55.140, 1.455, 0.926, 1.311, 2.166
55.150, 1.451, 0.864, 1.299, 2.130
55.160, 1.455, 0.866, 1.298, 2.133
55.170, 1.473, 0.865, 1.373, 2.191
55.180, 1.467, 0.832, 1.287, 2.121
55.190, 1.438, 0.896, 1.314, 2.144
55.200, 1.387, 0.829, 1.254, 2.045
55.210, 1.363, 0.888, 1.286, 2.073
55.220, 1.403, 0.866, 1.265, 2.078
55.230, 1.413, 0.878, 1.249, 2.080
55.240, 1.426, 0.87, 1.28, 2.104
55.250, 1.48, 0.885, 1.286, 2.151
55.260, 1.478, 0.872, 1.289, 2.146
55.270, 1.413, 0.84, 1.277, 2.081
55.280, 1.413, 0.859, 1.279, 2.090
55.290, 1.397, 0.875, 1.241, 2.063
55.300, 1.384, 0.872, 1.275, 2.073
55.310, 1.453, 0.858, 1.298, 2.128
55.320, 1.406, 0.836, 1.271, 2.071
55.330, 1.416, 0.887, 1.313, 2.125
55.340, 1.391, 0.897, 1.308, 2.109
55.350, 1.422, 0.873, 1.247, 2.083
55.360, 1.423, 0.876, 1.296, 2.114
55.370, 1.372, 0.799, 1.222, 2.003
55.380, 1.382, 0.849, 1.26, 2.053
55.390, 1.296, 0.875, 1.246, 1.999
55.400, 1.354, 0.873, 1.275, 2.054
55.410, 1.393, 0.873, 1.273, 2.079
55.420, 1.356, 0.867, 1.268, 2.048
55.430, 1.444, 0.857, 1.279, 2.110
55.440, 1.406, 0.869, 1.287, 2.094
55.450, 1.4, 0.902, 1.265, 2.091
55.460, 1.397, 0.886, 1.233, 2.063
55.470, 1.35, 0.885, 1.277, 2.058
55.480, 1.312, 0.877, 1.214, 1.991
55.490, 1.354, 0.877, 1.258, 2.045
55.500, 1.386, 0.862, 1.275, 2.071
55.510, 1.334, 0.877, 1.18, 1.985
55.520, 1.37, 0.816, 1.235, 2.016
55.530, 1.348, 0.945, 1.271, 2.079
55.540, 1.348, 0.835, 1.22, 2.000
55.550, 1.311, 0.882, 1.287, 2.037
55.560, 1.381, 0.943, 1.285, 2.108
55.570, 1.399, 0.826, 1.24, 2.043
55.580, 1.404, 0.909, 1.304, 2.120
55.590, 1.371, 0.838, 1.286, 2.058
55.600, 1.38, 0.894, 1.271, 2.078
55.610, 1.462, 0.842, 1.312, 2.137
55.620, 1.349, 0.85, 1.219, 2.007
55.630, 1.351, 0.839, 1.279, 2.040
55.640, 1.333, 0.816, 1.211, 1.977
55.650, 1.404, 0.856, 1.237, 2.057
55.660, 1.344, 0.851, 1.241, 2.017
55.670, 1.34, 0.877, 1.279, 2.049
55.680, 1.342, 0.9, 1.247, 2.041
55.690, 1.394, 0.87, 1.299, 2.094
55.700, 1.377, 0.921, 1.306, 2.109
55.710, 1.4, 0.901, 1.274, 2.096
55.720, 1.459, 0.879, 1.366, 2.183
55.730, 1.397, 0.92, 1.348, 2.148
55.740, 1.367, 0.885, 1.225, 2.037
55.750, 1.39, 0.926, 1.333, 2.136
55.760, 1.353, 0.894, 1.248, 2.046
55.770, 1.347, 0.904, 1.299, 2.078
55.780, 1.374, 0.944, 1.333, 2.134
55.790, 1.345, 0.934, 1.287, 2.082
