Time, DR, DN, RN, Euclidian
18300.000, 1.594, 0.794, 1.335, 2.225
18310.000, 1.617, 0.818, 1.362, 2.266
18320.000, 1.605, 0.824, 1.415, 2.292
18330.000, 1.561, 0.801, 1.348, 2.212
18340.000, 1.614, 0.788, 1.382, 2.266
18350.000, 1.606, 0.798, 1.38, 2.262
18360.000, 1.656, 0.797, 1.428, 2.327
18370.000, 1.613, 0.793, 1.41, 2.284
18380.000, 1.604, 0.812, 1.398, 2.277
18390.000, 1.602, 0.815, 1.365, 2.256
18400.000, 1.615, 0.818, 1.434, 2.309
18410.000, 1.56, 0.801, 1.379, 2.230
18420.000, 1.563, 0.825, 1.347, 2.222
18430.000, 1.588, 0.803, 1.396, 2.261
18440.000, 1.611, 0.785, 1.364, 2.252
18450.000, 1.587, 0.806, 1.367, 2.244
18460.000, 1.58, 0.8, 1.374, 2.241
18470.000, 1.608, 0.78, 1.359, 2.245
18480.000, 1.602, 0.808, 1.356, 2.249
18490.000, 1.596, 0.814, 1.334, 2.233
18500.000, 1.609, 0.81, 1.35, 2.251
18510.000, 1.621, 0.806, 1.372, 2.271
18520.000, 1.596, 0.789, 1.395, 2.261
18530.000, 1.542, 0.804, 1.352, 2.202
18540.000, 1.569, 0.781, 1.375, 2.227
18550.000, 1.566, 0.781, 1.402, 2.242
18560.000, 1.579, 0.808, 1.391, 2.254
18570.000, 1.567, 0.813, 1.313, 2.200
18580.000, 1.596, 0.809, 1.35, 2.241
18590.000, 1.613, 0.841, 1.382, 2.284
18600.000, 1.577, 0.805, 1.37, 2.238
18610.000, 1.562, 0.788, 1.366, 2.219
18620.000, 1.6, 0.797, 1.384, 2.260
18630.000, 1.635, 0.788, 1.384, 2.282
18640.000, 1.634, 0.779, 1.366, 2.267
18650.000, 1.604, 0.803, 1.35, 2.245
18660.000, 1.568, 0.778, 1.321, 2.192
18670.000, 1.572, 0.79, 1.355, 2.220
18680.000, 1.573, 0.751, 1.369, 2.216
18690.000, 1.585, 0.803, 1.339, 2.224
18700.000, 1.599, 0.785, 1.376, 2.250
18710.000, 1.615, 0.755, 1.396, 2.264
18720.000, 1.56, 0.806, 1.352, 2.216
18730.000, 1.581, 0.783, 1.321, 2.204
18740.000, 1.636, 0.77, 1.389, 2.280
18750.000, 1.579, 0.795, 1.345, 2.221
18760.000, 1.543, 0.755, 1.34, 2.178
18770.000, 1.563, 0.784, 1.383, 2.229
18780.000, 1.587, 0.81, 1.366, 2.245
18790.000, 1.609, 0.795, 1.393, 2.271
18800.000, 1.544, 0.778, 1.34, 2.187
18810.000, 1.596, 0.802, 1.367, 2.249
18820.000, 1.568, 0.773, 1.337, 2.200
18830.000, 1.581, 0.765, 1.359, 2.220
18840.000, 1.572, 0.756, 1.317, 2.185
18850.000, 1.609, 0.811, 1.387, 2.273
18860.000, 1.572, 0.764, 1.384, 2.229
18870.000, 1.598, 0.816, 1.402, 2.277
18880.000, 1.619, 0.787, 1.366, 2.259
18890.000, 1.586, 0.781, 1.39, 2.248
18900.000, 1.609, 0.772, 1.398, 2.266
18910.000, 1.542, 0.774, 1.313, 2.168
18920.000, 1.607, 0.79, 1.329, 2.229
18930.000, 1.586, 0.811, 1.382, 2.254
18940.000, 1.595, 0.77, 1.372, 2.240
18950.000, 1.592, 0.795, 1.345, 2.230
18960.000, 1.572, 0.77, 1.325, 2.195
18970.000, 1.6, 0.812, 1.362, 2.252
18980.000, 1.61, 0.843, 1.364, 2.272
18990.000, 1.638, 0.79, 1.367, 2.275
19000.000, 1.602, 0.782, 1.366, 2.245
19010.000, 1.589, 0.807, 1.354, 2.238
19020.000, 1.608, 0.767, 1.382, 2.254
19030.000, 1.528, 0.798, 1.362, 2.196
19040.000, 1.561, 0.807, 1.371, 2.228
19050.000, 1.565, 0.806, 1.349, 2.217
19060.000, 1.612, 0.799, 1.387, 2.271
19070.000, 1.58, 0.77, 1.382, 2.235
19080.000, 1.576, 0.797, 1.344, 2.219
19090.000, 1.561, 0.77, 1.301, 2.173
19100.000, 1.636, 0.792, 1.455, 2.328
19110.000, 1.604, 0.827, 1.399, 2.283
19120.000, 1.583, 0.799, 1.338, 2.221
19130.000, 1.574, 0.795, 1.354, 2.223
19140.000, 1.59, 0.781, 1.382, 2.246
19150.000, 1.566, 0.799, 1.342, 2.211
19160.000, 1.562, 0.765, 1.325, 2.186
19170.000, 1.561, 0.794, 1.367, 2.221
19180.000, 1.567, 0.807, 1.392, 2.245
19190.000, 1.606, 0.805, 1.364, 2.255
19200.000, 1.625, 0.796, 1.395, 2.284
19210.000, 1.588, 0.775, 1.391, 2.248
19220.000, 1.592, 0.806, 1.328, 2.224
19230.000, 1.592, 0.81, 1.354, 2.241
19240.000, 1.602, 0.809, 1.373, 2.259
19250.000, 1.615, 0.817, 1.383, 2.277
19260.000, 1.596, 0.781, 1.349, 2.230
19270.000, 1.595, 0.795, 1.367, 2.246
19280.000, 1.618, 0.78, 1.421, 2.290
19290.000, 1.597, 0.806, 1.387, 2.263
19300.000, 1.564, 0.772, 1.339, 2.198
19310.000, 1.618, 0.819, 1.381, 2.279
19320.000, 1.616, 0.796, 1.312, 2.228
19330.000, 1.616, 0.798, 1.374, 2.266
19340.000, 1.578, 0.805, 1.365, 2.236
19350.000, 1.595, 0.788, 1.406, 2.267
19360.000, 1.571, 0.768, 1.342, 2.204
19370.000, 1.64, 0.802, 1.395, 2.297
19380.000, 1.597, 0.78, 1.327, 2.218
19390.000, 1.598, 0.81, 1.371, 2.255
19400.000, 1.602, 0.8, 1.336, 2.234
19410.000, 1.585, 0.772, 1.331, 2.209
19420.000, 1.582, 0.787, 1.332, 2.212
19430.000, 1.579, 0.743, 1.327, 2.192
19440.000, 1.633, 0.789, 1.342, 2.256
19450.000, 1.575, 0.809, 1.34, 2.220
19460.000, 1.644, 0.788, 1.36, 2.274
19470.000, 1.578, 0.786, 1.362, 2.227
19480.000, 1.62, 0.786, 1.327, 2.236
19490.000, 1.596, 0.801, 1.357, 2.242
19500.000, 1.541, 0.754, 1.332, 2.171
19510.000, 1.615, 0.763, 1.364, 2.247
19520.000, 1.608, 0.812, 1.363, 2.258
19530.000, 1.612, 0.782, 1.362, 2.250
19540.000, 1.575, 0.764, 1.328, 2.197
19550.000, 1.575, 0.784, 1.317, 2.197
19560.000, 1.575, 0.784, 1.347, 2.215
19570.000, 1.583, 0.794, 1.355, 2.229
19580.000, 1.589, 0.789, 1.324, 2.213
19590.000, 1.587, 0.771, 1.353, 2.223
19600.000, 1.57, 0.793, 1.345, 2.214
19610.000, 1.513, 0.767, 1.325, 2.152
19620.000, 1.52, 0.775, 1.304, 2.147
19630.000, 1.567, 0.768, 1.331, 2.194
19640.000, 1.557, 0.784, 1.344, 2.201
19650.000, 1.592, 0.751, 1.398, 2.247
19660.000, 1.639, 0.769, 1.413, 2.296
19670.000, 1.593, 0.742, 1.364, 2.224
19680.000, 1.613, 0.781, 1.372, 2.257
19690.000, 1.565, 0.749, 1.365, 2.207
19700.000, 1.608, 0.811, 1.343, 2.246
19710.000, 1.57, 0.764, 1.349, 2.206
19720.000, 1.564, 0.778, 1.31, 2.183
19730.000, 1.575, 0.763, 1.3, 2.180
19740.000, 1.552, 0.787, 1.302, 2.173
19750.000, 1.533, 0.785, 1.33, 2.176
19760.000, 1.615, 0.821, 1.376, 2.275
19770.000, 1.596, 0.79, 1.354, 2.237
19780.000, 1.61, 0.829, 1.351, 2.259
19790.000, 1.571, 0.801, 1.378, 2.237
19800.000, 1.553, 0.731, 1.373, 2.198
19810.000, 1.572, 0.776, 1.358, 2.217
19820.000, 1.651, 0.825, 1.376, 2.302
19830.000, 1.646, 0.769, 1.385, 2.284
19840.000, 1.607, 0.8, 1.405, 2.279
19850.000, 1.578, 0.769, 1.318, 2.195
19860.000, 1.568, 0.807, 1.357, 2.225
19870.000, 1.548, 0.775, 1.316, 2.174
19880.000, 1.553, 0.803, 1.316, 2.188
19890.000, 1.605, 0.78, 1.371, 2.250
19900.000, 1.588, 0.815, 1.326, 2.223
19910.000, 1.534, 0.802, 1.334, 2.185
19920.000, 1.591, 0.794, 1.416, 2.273
19930.000, 1.571, 0.774, 1.358, 2.216
19940.000, 1.652, 0.806, 1.453, 2.343
19950.000, 1.669, 0.813, 1.411, 2.331
19960.000, 1.62, 0.809, 1.403, 2.290
19970.000, 1.589, 0.776, 1.396, 2.252
19980.000, 1.671, 0.801, 1.414, 2.330
19990.000, 1.61, 0.775, 1.407, 2.274
20000.000, 1.612, 0.79, 1.381, 2.264
20010.000, 1.618, 0.81, 1.335, 2.248
20020.000, 1.603, 0.805, 1.396, 2.272
20030.000, 1.624, 0.793, 1.391, 2.280
20040.000, 1.598, 0.818, 1.368, 2.257
20050.000, 1.595, 0.788, 1.358, 2.238
20060.000, 1.537, 0.776, 1.358, 2.192
20070.000, 1.588, 0.77, 1.351, 2.222
20080.000, 1.582, 0.823, 1.361, 2.243
20090.000, 1.59, 0.803, 1.35, 2.235
20100.000, 1.569, 0.827, 1.367, 2.239
20110.000, 1.607, 0.803, 1.34, 2.241
20120.000, 1.601, 0.778, 1.377, 2.250
20130.000, 1.649, 0.835, 1.398, 2.317
20140.000, 1.645, 0.823, 1.369, 2.292
20150.000, 1.643, 0.846, 1.372, 2.301
20160.000, 1.655, 0.821, 1.424, 2.332
20170.000, 1.645, 0.84, 1.361, 2.294
20180.000, 1.603, 0.817, 1.386, 2.271
20190.000, 1.578, 0.867, 1.367, 2.260
20200.000, 1.631, 0.84, 1.415, 2.316
20210.000, 1.583, 0.814, 1.349, 2.233
20220.000, 1.614, 0.793, 1.372, 2.261
20230.000, 1.622, 0.832, 1.366, 2.277
20240.000, 1.565, 0.827, 1.326, 2.211
20250.000, 1.594, 0.802, 1.331, 2.226
20260.000, 1.608, 0.799, 1.383, 2.266
20270.000, 1.625, 0.789, 1.408, 2.290
20280.000, 1.673, 0.826, 1.383, 2.322
20290.000, 1.663, 0.831, 1.385, 2.318
20300.000, 1.614, 0.81, 1.375, 2.269
20310.000, 1.626, 0.813, 1.384, 2.284
20320.000, 1.609, 0.828, 1.376, 2.273
20330.000, 1.648, 0.808, 1.388, 2.301
20340.000, 1.63, 0.821, 1.379, 2.287
20350.000, 1.595, 0.769, 1.348, 2.225
20360.000, 1.554, 0.763, 1.339, 2.188
20370.000, 1.617, 0.842, 1.386, 2.290
20380.000, 1.618, 0.836, 1.349, 2.266
20390.000, 1.589, 0.795, 1.38, 2.249
20400.000, 1.586, 0.799, 1.358, 2.235
20410.000, 1.583, 0.812, 1.36, 2.239
20420.000, 1.623, 0.816, 1.359, 2.268
20430.000, 1.622, 0.796, 1.36, 2.261
20440.000, 1.562, 0.823, 1.331, 2.211
20450.000, 1.603, 0.793, 1.359, 2.246
20460.000, 1.667, 0.79, 1.368, 2.296
20470.000, 1.601, 0.814, 1.343, 2.242
20480.000, 1.619, 0.793, 1.379, 2.269
20490.000, 1.602, 0.778, 1.388, 2.257
20500.000, 1.578, 0.797, 1.366, 2.234
20510.000, 1.586, 0.802, 1.372, 2.245
20520.000, 1.624, 0.794, 1.354, 2.258
20530.000, 1.553, 0.816, 1.344, 2.209
20540.000, 1.555, 0.791, 1.341, 2.200
20550.000, 1.549, 0.806, 1.322, 2.190
20560.000, 1.582, 0.796, 1.353, 2.228
20570.000, 1.562, 0.816, 1.334, 2.210
20580.000, 1.573, 0.783, 1.368, 2.226
20590.000, 1.597, 0.801, 1.357, 2.243
20600.000, 1.543, 0.785, 1.312, 2.172
20610.000, 1.562, 0.762, 1.327, 2.186
20620.000, 1.58, 0.815, 1.328, 2.219
20630.000, 1.588, 0.823, 1.338, 2.233
20640.000, 1.602, 0.806, 1.339, 2.238
20650.000, 1.638, 0.815, 1.41, 2.309
20660.000, 1.578, 0.822, 1.359, 2.238
20670.000, 1.615, 0.812, 1.383, 2.276
20680.000, 1.626, 0.838, 1.372, 2.286
20690.000, 1.613, 0.793, 1.399, 2.277
20700.000, 1.606, 0.825, 1.357, 2.258
20710.000, 1.614, 0.809, 1.374, 2.268
20720.000, 1.639, 0.797, 1.397, 2.296
20730.000, 1.664, 0.774, 1.412, 2.315
20740.000, 1.617, 0.801, 1.356, 2.257
20750.000, 1.639, 0.804, 1.364, 2.278
20760.000, 1.615, 0.829, 1.385, 2.283
20770.000, 1.604, 0.779, 1.364, 2.245
20780.000, 1.634, 0.809, 1.42, 2.311
20790.000, 1.583, 0.795, 1.389, 2.251
20800.000, 1.642, 0.786, 1.389, 2.289
20810.000, 1.536, 0.805, 1.324, 2.181
20820.000, 1.598, 0.782, 1.406, 2.267
20830.000, 1.623, 0.783, 1.383, 2.271
20840.000, 1.584, 0.785, 1.358, 2.229
20850.000, 1.587, 0.785, 1.387, 2.249
20860.000, 1.584, 0.843, 1.337, 2.237
20870.000, 1.57, 0.77, 1.365, 2.218
20880.000, 1.56, 0.817, 1.344, 2.215
20890.000, 1.581, 0.761, 1.392, 2.239
20900.000, 1.599, 0.827, 1.405, 2.283
20910.000, 1.578, 0.812, 1.347, 2.227
20920.000, 1.573, 0.823, 1.374, 2.244
20930.000, 1.57, 0.813, 1.351, 2.225
20940.000, 1.528, 0.78, 1.308, 2.157
20950.000, 1.619, 0.785, 1.409, 2.285
20960.000, 1.517, 0.795, 1.347, 2.178
20970.000, 1.552, 0.775, 1.351, 2.198
20980.000, 1.604, 0.806, 1.385, 2.267
20990.000, 1.59, 0.838, 1.335, 2.238
21000.000, 1.552, 0.797, 1.38, 2.224
21010.000, 1.61, 0.832, 1.328, 2.246
21020.000, 1.595, 0.806, 1.357, 2.243
21030.000, 1.547, 0.781, 1.313, 2.174
21040.000, 1.534, 0.802, 1.353, 2.197
21050.000, 1.521, 0.806, 1.35, 2.187
21060.000, 1.575, 0.789, 1.366, 2.229
21070.000, 1.568, 0.813, 1.412, 2.261
21080.000, 1.61, 0.823, 1.34, 2.250
21090.000, 1.583, 0.821, 1.377, 2.253
21100.000, 1.599, 0.811, 1.367, 2.254
21110.000, 1.565, 0.788, 1.337, 2.204
21120.000, 1.563, 0.807, 1.359, 2.222
21130.000, 1.526, 0.863, 1.357, 2.216
21140.000, 1.582, 0.803, 1.322, 2.212
21150.000, 1.544, 0.769, 1.347, 2.188
21160.000, 1.638, 0.824, 1.34, 2.271
21170.000, 1.568, 0.845, 1.345, 2.231
21180.000, 1.561, 0.8, 1.307, 2.187
21190.000, 1.59, 0.778, 1.352, 2.227
21200.000, 1.579, 0.837, 1.361, 2.246
21210.000, 1.547, 0.807, 1.361, 2.212
21220.000, 1.543, 0.794, 1.345, 2.195
21230.000, 1.53, 0.771, 1.354, 2.183
21240.000, 1.549, 0.801, 1.353, 2.207
21250.000, 1.563, 0.807, 1.334, 2.207
21260.000, 1.547, 0.798, 1.35, 2.202
21270.000, 1.566, 0.8, 1.379, 2.234
21280.000, 1.568, 0.763, 1.353, 2.207
21290.000, 1.568, 0.807, 1.351, 2.221
21300.000, 1.564, 0.755, 1.352, 2.200
21310.000, 1.568, 0.789, 1.401, 2.245
21320.000, 1.571, 0.765, 1.353, 2.209
21330.000, 1.561, 0.802, 1.352, 2.215
21340.000, 1.535, 0.809, 1.324, 2.182
21350.000, 1.579, 0.843, 1.32, 2.224
21360.000, 1.54, 0.794, 1.349, 2.195
21370.000, 1.534, 0.831, 1.371, 2.218
21380.000, 1.486, 0.791, 1.331, 2.146
21390.000, 1.571, 0.789, 1.399, 2.246
21400.000, 1.607, 0.795, 1.365, 2.253
21410.000, 1.627, 0.793, 1.404, 2.290
21420.000, 1.653, 0.811, 1.386, 2.304
21430.000, 1.634, 0.86, 1.397, 2.315
21440.000, 1.67, 0.786, 1.375, 2.301
21450.000, 1.619, 0.814, 1.355, 2.262
21460.000, 1.569, 0.818, 1.347, 2.223
21470.000, 1.623, 0.841, 1.407, 2.306
21480.000, 1.546, 0.807, 1.345, 2.202
21490.000, 1.598, 0.817, 1.397, 2.274
21500.000, 1.592, 0.838, 1.389, 2.272
21510.000, 1.619, 0.807, 1.357, 2.261
21520.000, 1.65, 0.801, 1.451, 2.338
21530.000, 1.595, 0.791, 1.355, 2.237
21540.000, 1.601, 0.824, 1.382, 2.269
21550.000, 1.593, 0.819, 1.363, 2.250
21560.000, 1.591, 0.828, 1.377, 2.261
21570.000, 1.555, 0.805, 1.395, 2.238
21580.000, 1.572, 0.76, 1.383, 2.227
21590.000, 1.6, 0.819, 1.347, 2.246
21600.000, 1.555, 0.829, 1.357, 2.224
21610.000, 1.53, 0.768, 1.349, 2.179
21620.000, 1.579, 0.794, 1.387, 2.246
21630.000, 1.566, 0.829, 1.368, 2.238
21640.000, 1.587, 0.826, 1.387, 2.263
21650.000, 1.596, 0.816, 1.385, 2.265
21660.000, 1.565, 0.758, 1.351, 2.202
21670.000, 1.574, 0.792, 1.396, 2.248
21680.000, 1.586, 0.829, 1.345, 2.238
21690.000, 1.544, 0.827, 1.303, 2.183
21700.000, 1.581, 0.78, 1.397, 2.249
21710.000, 1.579, 0.788, 1.395, 2.249
21720.000, 1.569, 0.797, 1.336, 2.209
21730.000, 1.601, 0.793, 1.39, 2.263
21740.000, 1.561, 0.796, 1.356, 2.215
21750.000, 1.57, 0.797, 1.415, 2.258
21760.000, 1.604, 0.787, 1.367, 2.249
21770.000, 1.614, 0.809, 1.409, 2.290
21780.000, 1.593, 0.8, 1.412, 2.274
21790.000, 1.629, 0.779, 1.42, 2.297
21800.000, 1.595, 0.785, 1.338, 2.224
21810.000, 1.626, 0.802, 1.357, 2.264
21820.000, 1.668, 0.766, 1.414, 2.316
21830.000, 1.643, 0.833, 1.408, 2.318
21840.000, 1.719, 0.802, 1.427, 2.373
21850.000, 1.65, 0.818, 1.418, 2.324
21860.000, 1.66, 0.817, 1.396, 2.317
21870.000, 1.654, 0.804, 1.416, 2.321
21880.000, 1.657, 0.793, 1.367, 2.289
21890.000, 1.639, 0.802, 1.429, 2.317
21900.000, 1.64, 0.835, 1.384, 2.302
21910.000, 1.644, 0.846, 1.385, 2.310
21920.000, 1.672, 0.825, 1.404, 2.333
21930.000, 1.615, 0.822, 1.39, 2.283
21940.000, 1.637, 0.781, 1.396, 2.288
21950.000, 1.586, 0.771, 1.383, 2.241
21960.000, 1.649, 0.747, 1.377, 2.274
21970.000, 1.651, 0.8, 1.437, 2.330
21980.000, 1.662, 0.833, 1.419, 2.338
21990.000, 1.603, 0.8, 1.371, 2.255
22000.000, 1.645, 0.802, 1.418, 2.315
22010.000, 1.669, 0.808, 1.411, 2.330
22020.000, 1.658, 0.838, 1.38, 2.314
22030.000, 1.652, 0.83, 1.378, 2.305
22040.000, 1.631, 0.81, 1.378, 2.283
22050.000, 1.682, 0.828, 1.399, 2.339
22060.000, 1.712, 0.802, 1.472, 2.396
22070.000, 1.703, 0.815, 1.453, 2.382
22080.000, 1.679, 0.785, 1.432, 2.342
22090.000, 1.716, 0.828, 1.454, 2.396
22100.000, 1.762, 0.833, 1.495, 2.456
22110.000, 1.607, 0.779, 1.389, 2.262
22120.000, 1.67, 0.797, 1.418, 2.331
22130.000, 1.671, 0.817, 1.436, 2.349
22140.000, 1.688, 0.838, 1.429, 2.365
22150.000, 1.69, 0.789, 1.456, 2.366
22160.000, 1.71, 0.807, 1.458, 2.387
22170.000, 1.711, 0.79, 1.426, 2.363
22180.000, 1.71, 0.831, 1.405, 2.364
22190.000, 1.721, 0.833, 1.397, 2.367
22200.000, 1.714, 0.806, 1.43, 2.373
22210.000, 1.676, 0.825, 1.416, 2.344
22220.000, 1.665, 0.849, 1.408, 2.339
22230.000, 1.655, 0.828, 1.41, 2.326
22240.000, 1.654, 0.848, 1.385, 2.317
22250.000, 1.672, 0.813, 1.417, 2.337
22260.000, 1.611, 0.813, 1.393, 2.279
22270.000, 1.643, 0.816, 1.409, 2.313
22280.000, 1.546, 0.777, 1.343, 2.190
22290.000, 1.62, 0.805, 1.382, 2.276
22300.000, 1.635, 0.816, 1.388, 2.294
22310.000, 1.59, 0.779, 1.353, 2.228
22320.000, 1.602, 0.81, 1.389, 2.269
22330.000, 1.615, 0.801, 1.415, 2.291
22340.000, 1.573, 0.819, 1.369, 2.240
22350.000, 1.584, 0.799, 1.38, 2.247
22360.000, 1.623, 0.789, 1.429, 2.301
22370.000, 1.593, 0.817, 1.392, 2.267
22380.000, 1.564, 0.846, 1.398, 2.261
22390.000, 1.539, 0.811, 1.336, 2.193
22400.000, 1.572, 0.805, 1.325, 2.207
22410.000, 1.568, 0.797, 1.385, 2.238
22420.000, 1.57, 0.808, 1.39, 2.247
22430.000, 1.542, 0.815, 1.368, 2.216
22440.000, 1.574, 0.812, 1.4, 2.257
22450.000, 1.531, 0.777, 1.378, 2.201
22460.000, 1.577, 0.774, 1.377, 2.232
22470.000, 1.588, 0.824, 1.365, 2.250
22480.000, 1.584, 0.808, 1.391, 2.257
22490.000, 1.572, 0.816, 1.381, 2.245
22500.000, 1.557, 0.779, 1.345, 2.200
22510.000, 1.577, 0.807, 1.345, 2.224
22520.000, 1.544, 0.794, 1.33, 2.187
22530.000, 1.52, 0.804, 1.335, 2.176
22540.000, 1.574, 0.774, 1.335, 2.204
22550.000, 1.568, 0.8, 1.385, 2.239
22560.000, 1.57, 0.814, 1.359, 2.230
22570.000, 1.577, 0.788, 1.398, 2.249
22580.000, 1.568, 0.806, 1.348, 2.219
22590.000, 1.564, 0.859, 1.368, 2.248
22600.000, 1.522, 0.78, 1.358, 2.183
22610.000, 1.595, 0.8, 1.358, 2.242
22620.000, 1.595, 0.831, 1.373, 2.262
22630.000, 1.603, 0.793, 1.379, 2.258
22640.000, 1.612, 0.808, 1.377, 2.268
22650.000, 1.583, 0.788, 1.375, 2.239
22660.000, 1.517, 0.812, 1.339, 2.180
22670.000, 1.564, 0.769, 1.388, 2.228
22680.000, 1.556, 0.807, 1.386, 2.234
22690.000, 1.537, 0.834, 1.349, 2.208
22700.000, 1.593, 0.823, 1.397, 2.273
22710.000, 1.551, 0.807, 1.322, 2.191
22720.000, 1.54, 0.796, 1.321, 2.179
22730.000, 1.523, 0.843, 1.379, 2.220
22740.000, 1.557, 0.827, 1.361, 2.227
22750.000, 1.551, 0.842, 1.354, 2.224
22760.000, 1.578, 0.835, 1.407, 2.273
22770.000, 1.559, 0.798, 1.37, 2.223
22780.000, 1.526, 0.812, 1.359, 2.198
22790.000, 1.58, 0.792, 1.373, 2.238
22800.000, 1.555, 0.821, 1.351, 2.217
22810.000, 1.575, 0.799, 1.373, 2.236
22820.000, 1.588, 0.815, 1.379, 2.255
22830.000, 1.584, 0.786, 1.366, 2.234
22840.000, 1.588, 0.817, 1.384, 2.259
22850.000, 1.588, 0.795, 1.372, 2.244
22860.000, 1.561, 0.778, 1.356, 2.209
22870.000, 1.589, 0.805, 1.363, 2.242
22880.000, 1.575, 0.807, 1.383, 2.246
22890.000, 1.567, 0.848, 1.348, 2.234
22900.000, 1.553, 0.816, 1.367, 2.224
22910.000, 1.542, 0.797, 1.369, 2.210
22920.000, 1.56, 0.802, 1.339, 2.206
22930.000, 1.557, 0.787, 1.356, 2.209
22940.000, 1.545, 0.79, 1.377, 2.215
22950.000, 1.577, 0.841, 1.39, 2.264
22960.000, 1.565, 0.795, 1.375, 2.229
22970.000, 1.552, 0.76, 1.349, 2.192
22980.000, 1.57, 0.81, 1.382, 2.242
22990.000, 1.554, 0.804, 1.385, 2.231
23000.000, 1.544, 0.789, 1.35, 2.197
23010.000, 1.573, 0.833, 1.363, 2.241
23020.000, 1.544, 0.813, 1.367, 2.216
23030.000, 1.587, 0.799, 1.374, 2.246
23040.000, 1.554, 0.769, 1.367, 2.207
23050.000, 1.555, 0.784, 1.359, 2.208
23060.000, 1.564, 0.803, 1.373, 2.230
23070.000, 1.61, 0.822, 1.359, 2.261
23080.000, 1.604, 0.813, 1.388, 2.271
23090.000, 1.522, 0.823, 1.38, 2.213
23100.000, 1.527, 0.806, 1.392, 2.217
23110.000, 1.552, 0.794, 1.371, 2.217
23120.000, 1.547, 0.827, 1.406, 2.248
23130.000, 1.554, 0.793, 1.361, 2.212
23140.000, 1.549, 0.817, 1.355, 2.214
23150.000, 1.551, 0.802, 1.366, 2.216
23160.000, 1.517, 0.842, 1.365, 2.207
23170.000, 1.562, 0.794, 1.379, 2.229
23180.000, 1.501, 0.798, 1.363, 2.178
23190.000, 1.589, 0.79, 1.355, 2.232
23200.000, 1.585, 0.806, 1.408, 2.268
23210.000, 1.583, 0.819, 1.39, 2.260
23220.000, 1.559, 0.774, 1.378, 2.220
23230.000, 1.553, 0.823, 1.364, 2.224
23240.000, 1.569, 0.786, 1.382, 2.233
23250.000, 1.567, 0.841, 1.38, 2.251
23260.000, 1.555, 0.785, 1.358, 2.208
23270.000, 1.57, 0.789, 1.385, 2.237
23280.000, 1.544, 0.789, 1.386, 2.219
23290.000, 1.549, 0.818, 1.367, 2.221
23300.000, 1.55, 0.791, 1.362, 2.209
23310.000, 1.557, 0.826, 1.364, 2.228
23320.000, 1.608, 0.848, 1.388, 2.287
23330.000, 1.578, 0.804, 1.378, 2.243
23340.000, 1.548, 0.815, 1.361, 2.216
23350.000, 1.579, 0.83, 1.398, 2.266
23360.000, 1.57, 0.809, 1.39, 2.247
23370.000, 1.569, 0.804, 1.377, 2.237
23380.000, 1.557, 0.828, 1.387, 2.243
23390.000, 1.574, 0.834, 1.393, 2.261
23400.000, 1.559, 0.824, 1.38, 2.239
23410.000, 1.573, 0.795, 1.399, 2.250
23420.000, 1.622, 0.771, 1.4, 2.277
23430.000, 1.57, 0.818, 1.405, 2.260
23440.000, 1.556, 0.797, 1.42, 2.252
23450.000, 1.574, 0.827, 1.357, 2.236
23460.000, 1.592, 0.821, 1.413, 2.281
23470.000, 1.598, 0.818, 1.425, 2.292
23480.000, 1.57, 0.816, 1.371, 2.238
23490.000, 1.618, 0.791, 1.383, 2.270
23500.000, 1.561, 0.81, 1.398, 2.246
23510.000, 1.524, 0.832, 1.333, 2.188
23520.000, 1.571, 0.788, 1.375, 2.231
23530.000, 1.528, 0.803, 1.357, 2.195
23540.000, 1.588, 0.824, 1.35, 2.241
23550.000, 1.565, 0.81, 1.339, 2.213
23560.000, 1.578, 0.781, 1.385, 2.240
23570.000, 1.581, 0.797, 1.387, 2.249
23580.000, 1.601, 0.846, 1.391, 2.283
23590.000, 1.597, 0.82, 1.392, 2.271
23600.000, 1.582, 0.8, 1.391, 2.253
23610.000, 1.615, 0.779, 1.426, 2.290
23620.000, 1.56, 0.815, 1.355, 2.221
23630.000, 1.592, 0.81, 1.423, 2.283
23640.000, 1.563, 0.773, 1.394, 2.232
23650.000, 1.647, 0.831, 1.387, 2.308
23660.000, 1.64, 0.829, 1.4, 2.310
23670.000, 1.57, 0.793, 1.341, 2.211
23680.000, 1.541, 0.79, 1.39, 2.220
23690.000, 1.61, 0.781, 1.418, 2.283
23700.000, 1.546, 0.836, 1.327, 2.202
23710.000, 1.569, 0.867, 1.363, 2.251
23720.000, 1.614, 0.789, 1.387, 2.269
23730.000, 1.589, 0.785, 1.401, 2.259
23740.000, 1.62, 0.811, 1.407, 2.293
23750.000, 1.569, 0.816, 1.389, 2.248
23760.000, 1.553, 0.771, 1.368, 2.208
23770.000, 1.628, 0.801, 1.401, 2.292
23780.000, 1.55, 0.785, 1.39, 2.225
23790.000, 1.613, 0.782, 1.423, 2.288
23800.000, 1.616, 0.809, 1.38, 2.273
23810.000, 1.631, 0.849, 1.361, 2.287
23820.000, 1.665, 0.824, 1.389, 2.319
23830.000, 1.634, 0.835, 1.363, 2.285
23840.000, 1.624, 0.836, 1.364, 2.279
23850.000, 1.612, 0.805, 1.364, 2.259
23860.000, 1.607, 0.824, 1.379, 2.272
23870.000, 1.603, 0.827, 1.41, 2.289
23880.000, 1.56, 0.781, 1.361, 2.212
