Time, DR, DN, RN, Euclidian
47300.000, 1.552, 0.856, 1.275, 2.183
47310.000, 1.585, 0.864, 1.272, 2.208
47320.000, 1.507, 0.89, 1.304, 2.182
47330.000, 1.556, 0.893, 1.366, 2.254
47340.000, 1.532, 0.902, 1.338, 2.225
47350.000, 1.496, 0.867, 1.294, 2.159
47360.000, 1.507, 0.914, 1.266, 2.170
47370.000, 1.499, 0.847, 1.304, 2.159
47380.000, 1.51, 0.884, 1.318, 2.190
47390.000, 1.509, 0.849, 1.296, 2.162
47400.000, 1.565, 0.814, 1.336, 2.212
47410.000, 1.549, 0.821, 1.383, 2.232
47420.000, 1.556, 0.825, 1.342, 2.214
47430.000, 1.571, 0.875, 1.329, 2.236
47440.000, 1.529, 0.858, 1.292, 2.177
47450.000, 1.57, 0.883, 1.368, 2.261
47460.000, 1.489, 0.821, 1.322, 2.153
47470.000, 1.535, 0.913, 1.289, 2.202
47480.000, 1.558, 0.867, 1.304, 2.208
47490.000, 1.557, 0.906, 1.329, 2.238
47500.000, 1.514, 0.882, 1.27, 2.164
47510.000, 1.46, 0.867, 1.254, 2.110
47520.000, 1.513, 0.881, 1.337, 2.202
47530.000, 1.547, 0.839, 1.326, 2.203
47540.000, 1.539, 0.845, 1.38, 2.233
47550.000, 1.583, 0.855, 1.366, 2.258
47560.000, 1.581, 0.871, 1.36, 2.260
47570.000, 1.539, 0.845, 1.326, 2.200
47580.000, 1.49, 0.886, 1.288, 2.159
47590.000, 1.52, 0.869, 1.298, 2.179
47600.000, 1.537, 0.878, 1.321, 2.208
47610.000, 1.592, 0.856, 1.352, 2.257
47620.000, 1.587, 0.868, 1.35, 2.257
47630.000, 1.53, 0.892, 1.314, 2.205
47640.000, 1.594, 0.855, 1.372, 2.270
47650.000, 1.513, 0.941, 1.335, 2.226
47660.000, 1.483, 0.901, 1.274, 2.152
47670.000, 1.493, 0.957, 1.247, 2.167
47680.000, 1.541, 0.907, 1.312, 2.217
47690.000, 1.487, 0.913, 1.301, 2.176
47700.000, 1.52, 0.932, 1.349, 2.235
47710.000, 1.498, 0.912, 1.276, 2.168
47720.000, 1.492, 0.857, 1.308, 2.161
47730.000, 1.501, 0.893, 1.265, 2.156
47740.000, 1.499, 0.923, 1.236, 2.150
47750.000, 1.537, 0.859, 1.333, 2.208
47760.000, 1.496, 0.897, 1.317, 2.185
47770.000, 1.517, 0.906, 1.302, 2.194
47780.000, 1.477, 0.896, 1.32, 2.174
47790.000, 1.47, 0.906, 1.291, 2.156
47800.000, 1.462, 0.894, 1.257, 2.125
47810.000, 1.475, 0.905, 1.319, 2.175
47820.000, 1.482, 0.878, 1.298, 2.156
47830.000, 1.475, 0.898, 1.223, 2.116
47840.000, 1.467, 0.914, 1.254, 2.135
47850.000, 1.512, 0.897, 1.287, 2.178
47860.000, 1.429, 0.896, 1.245, 2.096
47870.000, 1.473, 0.901, 1.241, 2.126
47880.000, 1.443, 0.898, 1.234, 2.100
47890.000, 1.561, 0.897, 1.292, 2.215
47900.000, 1.481, 0.913, 1.283, 2.161
47910.000, 1.512, 0.908, 1.285, 2.182
47920.000, 1.505, 0.89, 1.312, 2.185
47930.000, 1.505, 0.876, 1.262, 2.150
47940.000, 1.513, 0.911, 1.297, 2.191
47950.000, 1.447, 0.898, 1.281, 2.131
47960.000, 1.436, 0.86, 1.304, 2.121
47970.000, 1.45, 0.888, 1.274, 2.124
47980.000, 1.463, 0.941, 1.268, 2.152
47990.000, 1.413, 0.887, 1.201, 2.055
48000.000, 1.42, 0.898, 1.265, 2.103
48010.000, 1.477, 0.902, 1.273, 2.148
48020.000, 1.485, 0.886, 1.289, 2.156
48030.000, 1.495, 0.896, 1.273, 2.158
48040.000, 1.515, 0.948, 1.324, 2.224
48050.000, 1.476, 0.897, 1.252, 2.133
48060.000, 1.483, 0.887, 1.264, 2.140
48070.000, 1.486, 0.925, 1.305, 2.183
48080.000, 1.476, 0.904, 1.264, 2.143
48090.000, 1.501, 0.907, 1.275, 2.168
48100.000, 1.464, 0.95, 1.294, 2.172
48110.000, 1.539, 0.903, 1.275, 2.193
48120.000, 1.514, 0.956, 1.3, 2.212
48130.000, 1.493, 0.911, 1.282, 2.168
48140.000, 1.495, 0.887, 1.303, 2.172
48150.000, 1.493, 0.936, 1.294, 2.186
48160.000, 1.485, 0.887, 1.273, 2.147
48170.000, 1.516, 0.986, 1.221, 2.182
48180.000, 1.41, 0.922, 1.185, 2.059
48190.000, 1.511, 0.963, 1.326, 2.229
48200.000, 1.466, 0.915, 1.266, 2.142
48210.000, 1.478, 0.904, 1.23, 2.124
48220.000, 1.5, 0.914, 1.255, 2.158
48230.000, 1.534, 0.899, 1.276, 2.188
48240.000, 1.488, 0.932, 1.24, 2.149
48250.000, 1.462, 0.92, 1.236, 2.124
48260.000, 1.516, 0.873, 1.291, 2.174
48270.000, 1.508, 0.866, 1.269, 2.152
48280.000, 1.47, 0.87, 1.248, 2.115
48290.000, 1.469, 0.867, 1.285, 2.135
48300.000, 1.49, 0.847, 1.284, 2.141
48310.000, 1.568, 0.885, 1.346, 2.248
48320.000, 1.404, 0.881, 1.225, 2.061
48330.000, 1.538, 0.941, 1.297, 2.221
48340.000, 1.435, 0.865, 1.173, 2.045
48350.000, 1.501, 0.9, 1.241, 2.145
48360.000, 1.519, 0.883, 1.259, 2.161
48370.000, 1.489, 0.857, 1.27, 2.136
48380.000, 1.531, 0.892, 1.313, 2.205
48390.000, 1.464, 0.871, 1.258, 2.117
48400.000, 1.531, 0.831, 1.278, 2.160
48410.000, 1.488, 0.861, 1.29, 2.149
48420.000, 1.535, 0.866, 1.29, 2.184
48430.000, 1.508, 0.906, 1.271, 2.170
48440.000, 1.551, 0.847, 1.328, 2.210
48450.000, 1.584, 0.91, 1.29, 2.236
48460.000, 1.549, 0.886, 1.301, 2.208
48470.000, 1.57, 0.89, 1.345, 2.250
48480.000, 1.635, 0.928, 1.347, 2.312
48490.000, 1.518, 0.937, 1.325, 2.222
48500.000, 1.551, 0.899, 1.327, 2.230
48510.000, 1.528, 0.873, 1.312, 2.195
48520.000, 1.53, 0.903, 1.257, 2.176
48530.000, 1.553, 0.922, 1.271, 2.208
48540.000, 1.496, 0.869, 1.299, 2.163
48550.000, 1.547, 0.876, 1.34, 2.226
48560.000, 1.536, 0.905, 1.303, 2.208
48570.000, 1.516, 0.872, 1.331, 2.197
48580.000, 1.558, 0.878, 1.334, 2.231
48590.000, 1.507, 0.887, 1.291, 2.173
48600.000, 1.497, 0.929, 1.309, 2.194
48610.000, 1.423, 0.924, 1.271, 2.119
48620.000, 1.487, 0.937, 1.348, 2.215
48630.000, 1.548, 0.894, 1.304, 2.212
48640.000, 1.588, 0.925, 1.318, 2.261
48650.000, 1.497, 0.889, 1.312, 2.180
48660.000, 1.525, 0.908, 1.3, 2.200
48670.000, 1.468, 0.925, 1.297, 2.166
48680.000, 1.489, 0.907, 1.261, 2.151
48690.000, 1.511, 0.954, 1.297, 2.208
48700.000, 1.563, 0.901, 1.285, 2.214
48710.000, 1.481, 0.883, 1.296, 2.157
48720.000, 1.532, 0.869, 1.285, 2.180
48730.000, 1.489, 0.891, 1.313, 2.175
48740.000, 1.478, 0.898, 1.27, 2.145
48750.000, 1.503, 0.871, 1.273, 2.153
48760.000, 1.544, 0.865, 1.303, 2.197
48770.000, 1.6, 0.885, 1.331, 2.261
48780.000, 1.535, 0.855, 1.291, 2.180
48790.000, 1.525, 0.888, 1.306, 2.195
48800.000, 1.489, 0.882, 1.296, 2.162
48810.000, 1.486, 0.879, 1.273, 2.145
48820.000, 1.555, 0.868, 1.326, 2.220
48830.000, 1.552, 0.865, 1.311, 2.208
48840.000, 1.558, 0.877, 1.348, 2.239
48850.000, 1.5, 0.883, 1.287, 2.164
48860.000, 1.531, 0.886, 1.35, 2.225
48870.000, 1.549, 0.889, 1.356, 2.242
48880.000, 1.527, 0.857, 1.287, 2.173
48890.000, 1.547, 0.886, 1.318, 2.217
48900.000, 1.513, 0.892, 1.301, 2.185
48910.000, 1.567, 0.918, 1.287, 2.225
48920.000, 1.465, 0.913, 1.294, 2.157
48930.000, 1.506, 0.836, 1.283, 2.147
48940.000, 1.485, 0.904, 1.242, 2.136
48950.000, 1.521, 0.895, 1.29, 2.185
48960.000, 1.566, 0.907, 1.309, 2.233
48970.000, 1.517, 0.924, 1.268, 2.182
48980.000, 1.512, 0.95, 1.258, 2.184
48990.000, 1.504, 0.93, 1.285, 2.185
49000.000, 1.498, 0.915, 1.293, 2.180
49010.000, 1.471, 0.896, 1.256, 2.131
49020.000, 1.528, 0.888, 1.282, 2.183
49030.000, 1.493, 0.909, 1.264, 2.157
49040.000, 1.454, 0.896, 1.253, 2.118
49050.000, 1.476, 0.915, 1.252, 2.140
49060.000, 1.441, 0.914, 1.207, 2.090
49070.000, 1.48, 0.871, 1.262, 2.131
49080.000, 1.562, 0.904, 1.326, 2.239
49090.000, 1.526, 0.888, 1.276, 2.178
49100.000, 1.504, 0.891, 1.337, 2.200
49110.000, 1.514, 0.893, 1.284, 2.176
49120.000, 1.553, 0.89, 1.302, 2.213
49130.000, 1.468, 0.926, 1.252, 2.140
49140.000, 1.484, 0.903, 1.267, 2.150
49150.000, 1.593, 0.88, 1.275, 2.222
49160.000, 1.55, 0.896, 1.307, 2.216
49170.000, 1.514, 0.902, 1.275, 2.175
49180.000, 1.531, 0.922, 1.321, 2.222
49190.000, 1.46, 0.911, 1.29, 2.150
49200.000, 1.483, 0.926, 1.257, 2.153
49210.000, 1.423, 0.897, 1.255, 2.098
49220.000, 1.477, 0.902, 1.245, 2.131
49230.000, 1.509, 0.892, 1.256, 2.156
49240.000, 1.45, 0.907, 1.248, 2.117
49250.000, 1.458, 0.909, 1.245, 2.121
49260.000, 1.497, 0.893, 1.267, 2.154
49270.000, 1.574, 0.921, 1.313, 2.247
49280.000, 1.503, 0.896, 1.245, 2.147
49290.000, 1.507, 0.932, 1.324, 2.211
49300.000, 1.502, 0.915, 1.257, 2.161
49310.000, 1.517, 0.853, 1.31, 2.178
49320.000, 1.466, 0.929, 1.277, 2.154
49330.000, 1.496, 0.918, 1.242, 2.150
49340.000, 1.543, 0.93, 1.317, 2.231
49350.000, 1.55, 0.898, 1.31, 2.219
49360.000, 1.595, 0.912, 1.317, 2.260
49370.000, 1.565, 0.906, 1.297, 2.225
49380.000, 1.531, 0.911, 1.246, 2.174
49390.000, 1.474, 0.908, 1.274, 2.149
49400.000, 1.54, 0.923, 1.316, 2.226
49410.000, 1.52, 0.89, 1.295, 2.186
49420.000, 1.566, 0.878, 1.325, 2.231
49430.000, 1.528, 0.883, 1.349, 2.221
49440.000, 1.512, 0.871, 1.302, 2.177
49450.000, 1.531, 0.899, 1.288, 2.193
49460.000, 1.552, 0.915, 1.345, 2.248
49470.000, 1.548, 0.895, 1.294, 2.207
49480.000, 1.501, 0.89, 1.292, 2.171
49490.000, 1.501, 0.894, 1.295, 2.174
49500.000, 1.516, 0.934, 1.24, 2.169
49510.000, 1.525, 0.852, 1.266, 2.157
49520.000, 1.474, 0.886, 1.244, 2.122
49530.000, 1.507, 0.865, 1.271, 2.152
49540.000, 1.482, 0.9, 1.267, 2.147
49550.000, 1.527, 0.877, 1.289, 2.182
49560.000, 1.526, 0.919, 1.34, 2.229
49570.000, 1.537, 0.905, 1.316, 2.216
49580.000, 1.455, 0.901, 1.255, 2.122
49590.000, 1.59, 0.899, 1.33, 2.259
49600.000, 1.557, 0.924, 1.304, 2.231
49610.000, 1.548, 0.922, 1.301, 2.222
49620.000, 1.538, 0.898, 1.312, 2.212
49630.000, 1.604, 0.913, 1.336, 2.278
49640.000, 1.596, 0.925, 1.324, 2.270
49650.000, 1.621, 0.913, 1.358, 2.303
49660.000, 1.626, 0.935, 1.345, 2.308
49670.000, 1.534, 0.899, 1.285, 2.193
49680.000, 1.525, 0.901, 1.283, 2.187
49690.000, 1.529, 0.913, 1.256, 2.179
49700.000, 1.563, 0.915, 1.342, 2.254
49710.000, 1.596, 0.93, 1.311, 2.265
49720.000, 1.601, 0.885, 1.312, 2.251
49730.000, 1.573, 0.871, 1.35, 2.248
49740.000, 1.677, 0.881, 1.355, 2.329
49750.000, 1.589, 0.901, 1.343, 2.267
49760.000, 1.621, 0.9, 1.364, 2.301
49770.000, 1.564, 0.904, 1.316, 2.234
49780.000, 1.605, 0.864, 1.291, 2.233
49790.000, 1.633, 0.907, 1.339, 2.298
49800.000, 1.556, 0.931, 1.334, 2.251
49810.000, 1.575, 0.933, 1.342, 2.269
49820.000, 1.602, 0.876, 1.394, 2.297
49830.000, 1.582, 0.894, 1.33, 2.251
49840.000, 1.575, 0.886, 1.333, 2.245
49850.000, 1.555, 0.885, 1.33, 2.229
49860.000, 1.544, 0.931, 1.307, 2.226
49870.000, 1.571, 0.896, 1.359, 2.262
49880.000, 1.594, 0.866, 1.329, 2.248
49890.000, 1.609, 0.853, 1.34, 2.260
49900.000, 1.547, 0.893, 1.291, 2.203
49910.000, 1.59, 0.86, 1.324, 2.240
49920.000, 1.548, 0.887, 1.292, 2.202
49930.000, 1.53, 0.866, 1.285, 2.177
49940.000, 1.534, 0.892, 1.314, 2.208
49950.000, 1.552, 0.88, 1.37, 2.249
49960.000, 1.573, 0.896, 1.265, 2.208
49970.000, 1.643, 0.88, 1.312, 2.279
49980.000, 1.616, 0.921, 1.277, 2.256
49990.000, 1.583, 0.905, 1.298, 2.238
50000.000, 1.628, 0.92, 1.299, 2.276
50010.000, 1.588, 0.911, 1.311, 2.251
50020.000, 1.55, 0.911, 1.299, 2.218
50030.000, 1.551, 0.938, 1.261, 2.208
50040.000, 1.555, 0.917, 1.317, 2.234
50050.000, 1.633, 0.92, 1.325, 2.295
50060.000, 1.542, 0.936, 1.328, 2.239
50070.000, 1.557, 0.907, 1.323, 2.235
50080.000, 1.572, 0.935, 1.336, 2.265
50090.000, 1.513, 0.96, 1.269, 2.195
50100.000, 1.577, 0.936, 1.303, 2.249
50110.000, 1.627, 0.937, 1.341, 2.307
50120.000, 1.603, 0.927, 1.281, 2.251
50130.000, 1.536, 0.915, 1.28, 2.198
50140.000, 1.531, 0.886, 1.256, 2.169
50150.000, 1.595, 0.862, 1.339, 2.253
50160.000, 1.667, 0.902, 1.329, 2.314
50170.000, 1.552, 0.937, 1.276, 2.216
50180.000, 1.619, 0.9, 1.331, 2.280
50190.000, 1.589, 0.955, 1.306, 2.267
50200.000, 1.589, 0.901, 1.334, 2.261
50210.000, 1.63, 0.949, 1.363, 2.327
50220.000, 1.599, 0.936, 1.339, 2.286
50230.000, 1.64, 0.853, 1.347, 2.287
50240.000, 1.608, 0.879, 1.305, 2.249
50250.000, 1.579, 0.873, 1.265, 2.203
50260.000, 1.55, 0.891, 1.291, 2.205
50270.000, 1.605, 0.909, 1.365, 2.294
50280.000, 1.574, 0.884, 1.359, 2.259
50290.000, 1.517, 0.909, 1.266, 2.174
50300.000, 1.531, 0.913, 1.311, 2.212
50310.000, 1.553, 0.934, 1.271, 2.213
50320.000, 1.542, 0.917, 1.356, 2.248
50330.000, 1.545, 0.927, 1.365, 2.260
50340.000, 1.578, 0.91, 1.32, 2.249
50350.000, 1.559, 0.929, 1.36, 2.267
50360.000, 1.572, 0.856, 1.35, 2.241
50370.000, 1.547, 0.883, 1.323, 2.218
50380.000, 1.528, 0.886, 1.277, 2.179
50390.000, 1.567, 0.924, 1.328, 2.252
50400.000, 1.483, 0.903, 1.288, 2.161
50410.000, 1.526, 0.936, 1.242, 2.178
50420.000, 1.535, 0.878, 1.304, 2.197
50430.000, 1.601, 0.914, 1.301, 2.256
50440.000, 1.542, 0.864, 1.292, 2.189
50450.000, 1.537, 0.886, 1.273, 2.183
50460.000, 1.526, 0.881, 1.263, 2.167
50470.000, 1.513, 0.904, 1.244, 2.157
50480.000, 1.521, 0.892, 1.285, 2.181
50490.000, 1.586, 0.908, 1.316, 2.252
50500.000, 1.522, 0.901, 1.288, 2.187
50510.000, 1.55, 0.933, 1.31, 2.233
50520.000, 1.547, 0.925, 1.268, 2.203
50530.000, 1.562, 0.902, 1.314, 2.231
50540.000, 1.548, 0.902, 1.308, 2.218
50550.000, 1.557, 0.912, 1.296, 2.221
50560.000, 1.549, 0.912, 1.292, 2.213
50570.000, 1.561, 0.911, 1.311, 2.232
50580.000, 1.582, 0.906, 1.297, 2.237
50590.000, 1.543, 0.89, 1.32, 2.217
50600.000, 1.547, 0.921, 1.337, 2.242
50610.000, 1.534, 0.891, 1.286, 2.191
50620.000, 1.507, 0.916, 1.263, 2.169
50630.000, 1.6, 0.877, 1.333, 2.259
50640.000, 1.582, 0.925, 1.299, 2.246
50650.000, 1.554, 0.915, 1.25, 2.194
50660.000, 1.479, 0.864, 1.258, 2.125
50670.000, 1.543, 0.874, 1.279, 2.186
50680.000, 1.487, 0.882, 1.236, 2.125
50690.000, 1.521, 0.883, 1.272, 2.170
50700.000, 1.544, 0.844, 1.32, 2.199
50710.000, 1.581, 0.89, 1.295, 2.229
50720.000, 1.566, 0.874, 1.281, 2.203
50730.000, 1.495, 0.875, 1.259, 2.141
50740.000, 1.541, 0.882, 1.323, 2.214
50750.000, 1.529, 0.87, 1.29, 2.181
50760.000, 1.547, 0.922, 1.281, 2.210
50770.000, 1.606, 0.864, 1.341, 2.263
50780.000, 1.544, 0.86, 1.266, 2.174
50790.000, 1.526, 0.867, 1.252, 2.155
50800.000, 1.603, 0.836, 1.338, 2.249
50810.000, 1.577, 0.862, 1.322, 2.231
50820.000, 1.642, 0.868, 1.343, 2.291
50830.000, 1.549, 0.893, 1.314, 2.218
50840.000, 1.565, 0.906, 1.314, 2.235
50850.000, 1.551, 0.874, 1.319, 2.215
50860.000, 1.508, 0.963, 1.3, 2.211
50870.000, 1.537, 0.878, 1.291, 2.190
50880.000, 1.554, 0.933, 1.302, 2.231
50890.000, 1.594, 0.88, 1.332, 2.255
50900.000, 1.53, 0.88, 1.283, 2.182
50910.000, 1.532, 0.912, 1.273, 2.190
50920.000, 1.517, 0.896, 1.26, 2.166
50930.000, 1.491, 0.907, 1.284, 2.166
50940.000, 1.529, 0.883, 1.3, 2.192
50950.000, 1.496, 0.923, 1.28, 2.174
50960.000, 1.552, 0.918, 1.304, 2.225
50970.000, 1.572, 0.91, 1.257, 2.208
50980.000, 1.569, 0.93, 1.339, 2.262
50990.000, 1.481, 0.898, 1.258, 2.140
51000.000, 1.509, 0.883, 1.275, 2.163
51010.000, 1.54, 0.935, 1.285, 2.212
51020.000, 1.555, 0.872, 1.293, 2.202
51030.000, 1.522, 0.887, 1.261, 2.166
51040.000, 1.614, 0.918, 1.318, 2.277
51050.000, 1.641, 0.901, 1.328, 2.295
51060.000, 1.547, 0.886, 1.394, 2.263
51070.000, 1.57, 0.914, 1.354, 2.265
51080.000, 1.535, 0.954, 1.31, 2.232
51090.000, 1.502, 0.894, 1.291, 2.172
51100.000, 1.619, 0.937, 1.307, 2.281
51110.000, 1.521, 0.929, 1.283, 2.196
51120.000, 1.481, 0.908, 1.275, 2.154
51130.000, 1.46, 0.928, 1.25, 2.134
51140.000, 1.489, 0.913, 1.298, 2.176
51150.000, 1.537, 0.903, 1.3, 2.206
51160.000, 1.492, 0.883, 1.236, 2.129
51170.000, 1.519, 0.883, 1.312, 2.192
51180.000, 1.449, 0.911, 1.287, 2.141
51190.000, 1.49, 0.948, 1.256, 2.167
51200.000, 1.483, 0.879, 1.285, 2.150
51210.000, 1.468, 0.928, 1.264, 2.148
51220.000, 1.465, 0.881, 1.281, 2.136
51230.000, 1.569, 0.883, 1.272, 2.204
51240.000, 1.567, 0.851, 1.374, 2.251
51250.000, 1.558, 0.911, 1.34, 2.247
51260.000, 1.505, 0.936, 1.307, 2.202
51270.000, 1.579, 0.892, 1.331, 2.249
51280.000, 1.505, 0.906, 1.324, 2.199
51290.000, 1.502, 0.905, 1.319, 2.194
51300.000, 1.535, 0.875, 1.329, 2.210
51310.000, 1.597, 0.896, 1.407, 2.309
51320.000, 1.542, 0.835, 1.37, 2.225
51330.000, 1.556, 0.866, 1.341, 2.229
51340.000, 1.571, 0.849, 1.308, 2.213
51350.000, 1.572, 0.931, 1.281, 2.231
51360.000, 1.54, 0.85, 1.306, 2.190
51370.000, 1.573, 0.882, 1.384, 2.273
51380.000, 1.581, 0.879, 1.388, 2.280
51390.000, 1.599, 0.897, 1.287, 2.240
51400.000, 1.584, 0.89, 1.332, 2.252
51410.000, 1.549, 0.886, 1.336, 2.229
51420.000, 1.521, 0.895, 1.283, 2.181
51430.000, 1.523, 0.901, 1.302, 2.196
51440.000, 1.495, 0.904, 1.254, 2.150
51450.000, 1.508, 0.885, 1.298, 2.177
51460.000, 1.467, 0.889, 1.244, 2.118
51470.000, 1.458, 0.924, 1.26, 2.137
51480.000, 1.552, 0.964, 1.26, 2.219
51490.000, 1.539, 0.899, 1.319, 2.217
51500.000, 1.483, 0.882, 1.23, 2.118
51510.000, 1.48, 0.889, 1.272, 2.144
51520.000, 1.525, 0.844, 1.284, 2.164
51530.000, 1.512, 0.916, 1.3, 2.194
51540.000, 1.52, 0.89, 1.33, 2.207
51550.000, 1.599, 0.922, 1.33, 2.275
51560.000, 1.509, 0.917, 1.326, 2.208
51570.000, 1.591, 0.889, 1.397, 2.296
51580.000, 1.548, 0.935, 1.387, 2.279
51590.000, 1.574, 0.9, 1.363, 2.268
51600.000, 1.592, 0.926, 1.37, 2.295
51610.000, 1.576, 0.88, 1.362, 2.261
51620.000, 1.567, 0.917, 1.329, 2.250
51630.000, 1.6, 0.912, 1.292, 2.249
51640.000, 1.578, 0.894, 1.293, 2.227
51650.000, 1.527, 0.919, 1.253, 2.178
51660.000, 1.564, 0.896, 1.313, 2.229
51670.000, 1.52, 0.901, 1.249, 2.163
51680.000, 1.553, 0.919, 1.295, 2.221
51690.000, 1.546, 0.898, 1.24, 2.175
51700.000, 1.518, 0.858, 1.294, 2.171
51710.000, 1.577, 0.883, 1.386, 2.277
51720.000, 1.538, 0.903, 1.306, 2.210
51730.000, 1.536, 0.896, 1.311, 2.209
51740.000, 1.548, 0.895, 1.333, 2.230
51750.000, 1.521, 0.866, 1.254, 2.153
51760.000, 1.593, 0.897, 1.308, 2.247
51770.000, 1.592, 0.899, 1.322, 2.256
51780.000, 1.569, 0.87, 1.338, 2.238
51790.000, 1.619, 0.926, 1.317, 2.283
51800.000, 1.582, 0.877, 1.302, 2.228
51810.000, 1.609, 0.874, 1.375, 2.289
51820.000, 1.614, 0.893, 1.343, 2.281
51830.000, 1.6, 0.887, 1.356, 2.277
51840.000, 1.641, 0.915, 1.334, 2.304
51850.000, 1.616, 0.883, 1.389, 2.306
51860.000, 1.598, 0.927, 1.327, 2.274
51870.000, 1.552, 0.919, 1.293, 2.219
51880.000, 1.578, 0.914, 1.372, 2.282
51890.000, 1.597, 0.881, 1.352, 2.270
51900.000, 1.583, 0.874, 1.343, 2.252
51910.000, 1.641, 0.884, 1.37, 2.313
51920.000, 1.629, 0.915, 1.434, 2.355
51930.000, 1.631, 0.903, 1.369, 2.312
51940.000, 1.573, 0.87, 1.341, 2.242
51950.000, 1.585, 0.929, 1.314, 2.258
51960.000, 1.568, 0.915, 1.325, 2.247
51970.000, 1.578, 0.889, 1.302, 2.230
51980.000, 1.596, 0.893, 1.333, 2.263
51990.000, 1.554, 0.896, 1.378, 2.261
52000.000, 1.586, 0.933, 1.349, 2.281
52010.000, 1.519, 0.897, 1.288, 2.184
52020.000, 1.529, 0.911, 1.282, 2.193
52030.000, 1.586, 0.922, 1.327, 2.264
52040.000, 1.543, 0.934, 1.285, 2.214
52050.000, 1.547, 0.918, 1.253, 2.192
52060.000, 1.578, 0.918, 1.342, 2.265
52070.000, 1.509, 0.916, 1.262, 2.169
52080.000, 1.54, 0.92, 1.259, 2.191
52090.000, 1.532, 0.912, 1.294, 2.202
52100.000, 1.586, 0.911, 1.336, 2.264
52110.000, 1.553, 0.898, 1.24, 2.180
52120.000, 1.584, 0.9, 1.34, 2.261
52130.000, 1.563, 0.897, 1.35, 2.251
52140.000, 1.574, 0.932, 1.293, 2.240
52150.000, 1.574, 0.92, 1.303, 2.240
52160.000, 1.585, 0.914, 1.314, 2.252
52170.000, 1.583, 0.909, 1.301, 2.241
52180.000, 1.626, 0.865, 1.357, 2.287
52190.000, 1.592, 0.89, 1.322, 2.252
52200.000, 1.509, 0.926, 1.249, 2.166
52210.000, 1.564, 0.916, 1.266, 2.210
52220.000, 1.56, 0.895, 1.324, 2.233
52230.000, 1.516, 0.899, 1.293, 2.185
52240.000, 1.502, 0.902, 1.287, 2.173
52250.000, 1.571, 0.907, 1.316, 2.241
52260.000, 1.576, 0.904, 1.353, 2.265
52270.000, 1.541, 0.891, 1.348, 2.232
52280.000, 1.604, 0.842, 1.365, 2.268
52290.000, 1.594, 0.85, 1.382, 2.274
52300.000, 1.598, 0.852, 1.337, 2.251
52310.000, 1.62, 0.869, 1.397, 2.308
52320.000, 1.583, 0.861, 1.337, 2.243
52330.000, 1.582, 0.871, 1.39, 2.278
52340.000, 1.568, 0.85, 1.357, 2.241
52350.000, 1.533, 0.862, 1.309, 2.192
52360.000, 1.524, 0.84, 1.303, 2.173
52370.000, 1.555, 0.865, 1.333, 2.223
52380.000, 1.531, 0.862, 1.259, 2.161
52390.000, 1.541, 0.842, 1.32, 2.196
52400.000, 1.507, 0.85, 1.295, 2.161
52410.000, 1.595, 0.854, 1.358, 2.262
52420.000, 1.61, 0.86, 1.39, 2.294
52430.000, 1.613, 0.871, 1.372, 2.289
52440.000, 1.523, 0.84, 1.339, 2.195
52450.000, 1.569, 0.846, 1.342, 2.231
52460.000, 1.579, 0.819, 1.34, 2.227
52470.000, 1.567, 0.857, 1.352, 2.240
52480.000, 1.537, 0.882, 1.333, 2.217
52490.000, 1.56, 0.843, 1.332, 2.217
52500.000, 1.584, 0.842, 1.338, 2.237
52510.000, 1.59, 0.941, 1.338, 2.281
52520.000, 1.611, 0.899, 1.342, 2.281
52530.000, 1.592, 0.893, 1.364, 2.278
52540.000, 1.534, 0.89, 1.34, 2.222
52550.000, 1.615, 0.834, 1.354, 2.266
52560.000, 1.64, 0.896, 1.352, 2.306
52570.000, 1.628, 0.89, 1.339, 2.288
52580.000, 1.626, 0.929, 1.32, 2.291
52590.000, 1.647, 0.925, 1.407, 2.355
52600.000, 1.7, 0.892, 1.394, 2.372
52610.000, 1.723, 0.892, 1.408, 2.397
52620.000, 1.664, 0.876, 1.392, 2.339
52630.000, 1.702, 0.886, 1.38, 2.363
52640.000, 1.683, 0.921, 1.391, 2.369
52650.000, 1.685, 0.878, 1.368, 2.341
52660.000, 1.659, 0.899, 1.353, 2.321
52670.000, 1.646, 0.881, 1.371, 2.316
52680.000, 1.629, 0.874, 1.332, 2.278
52690.000, 1.586, 0.896, 1.398, 2.296
52700.000, 1.556, 0.899, 1.325, 2.232
52710.000, 1.631, 0.942, 1.342, 2.312
52720.000, 1.607, 0.928, 1.323, 2.279
52730.000, 1.545, 0.937, 1.304, 2.228
52740.000, 1.58, 0.916, 1.314, 2.249
52750.000, 1.558, 0.915, 1.346, 2.253
52760.000, 1.521, 0.93, 1.296, 2.204
52770.000, 1.568, 0.905, 1.307, 2.232
52780.000, 1.593, 0.905, 1.298, 2.245
52790.000, 1.595, 0.889, 1.354, 2.273
52800.000, 1.554, 0.892, 1.318, 2.224
52810.000, 1.572, 0.874, 1.321, 2.231
52820.000, 1.559, 0.863, 1.322, 2.218
52830.000, 1.549, 0.906, 1.295, 2.212
52840.000, 1.567, 0.886, 1.345, 2.247
52850.000, 1.578, 0.909, 1.313, 2.245
52860.000, 1.582, 0.869, 1.335, 2.245
52870.000, 1.611, 0.912, 1.321, 2.274
52880.000, 1.597, 0.864, 1.358, 2.267
