Time, DR, DN, RN, Euclidian
27040.000, 1.548, 0.818, 1.632, 2.393
27050.000, 1.524, 0.815, 1.626, 2.372
27060.000, 1.562, 0.787, 1.701, 2.439
27070.000, 1.505, 0.849, 1.634, 2.378
27080.000, 1.601, 0.854, 1.657, 2.457
27090.000, 1.578, 0.791, 1.647, 2.414
27100.000, 1.567, 0.794, 1.694, 2.440
27110.000, 1.528, 0.756, 1.662, 2.380
27120.000, 1.531, 0.764, 1.671, 2.391
27130.000, 1.564, 0.774, 1.642, 2.396
27140.000, 1.559, 0.801, 1.693, 2.436
27150.000, 1.566, 0.785, 1.691, 2.434
27160.000, 1.52, 0.753, 1.64, 2.359
27170.000, 1.566, 0.779, 1.63, 2.390
27180.000, 1.571, 0.734, 1.618, 2.371
27190.000, 1.587, 0.821, 1.662, 2.440
27200.000, 1.583, 0.823, 1.651, 2.430
27210.000, 1.6, 0.768, 1.663, 2.432
27220.000, 1.562, 0.774, 1.654, 2.403
27230.000, 1.543, 0.812, 1.644, 2.396
27240.000, 1.516, 0.782, 1.626, 2.356
27250.000, 1.564, 0.787, 1.683, 2.428
27260.000, 1.585, 0.796, 1.679, 2.442
27270.000, 1.509, 0.807, 1.641, 2.370
27280.000, 1.553, 0.815, 1.645, 2.404
27290.000, 1.562, 0.799, 1.62, 2.388
27300.000, 1.512, 0.803, 1.647, 2.375
27310.000, 1.558, 0.822, 1.69, 2.441
27320.000, 1.531, 0.761, 1.623, 2.357
27330.000, 1.525, 0.821, 1.64, 2.385
27340.000, 1.56, 0.814, 1.661, 2.419
27350.000, 1.583, 0.855, 1.668, 2.453
27360.000, 1.531, 0.844, 1.616, 2.380
27370.000, 1.544, 0.806, 1.594, 2.361
27380.000, 1.588, 0.841, 1.706, 2.477
27390.000, 1.539, 0.801, 1.66, 2.401
27400.000, 1.557, 0.796, 1.635, 2.393
27410.000, 1.622, 0.806, 1.722, 2.499
27420.000, 1.548, 0.819, 1.615, 2.382
27430.000, 1.586, 0.833, 1.694, 2.465
27440.000, 1.555, 0.837, 1.654, 2.419
27450.000, 1.567, 0.813, 1.675, 2.433
27460.000, 1.546, 0.846, 1.647, 2.412
27470.000, 1.577, 0.829, 1.668, 2.440
27480.000, 1.545, 0.827, 1.63, 2.393
27490.000, 1.54, 0.806, 1.595, 2.359
27500.000, 1.544, 0.83, 1.662, 2.415
27510.000, 1.499, 0.818, 1.615, 2.350
27520.000, 1.562, 0.802, 1.623, 2.391
27530.000, 1.585, 0.852, 1.698, 2.474
27540.000, 1.524, 0.799, 1.641, 2.377
27550.000, 1.551, 0.774, 1.672, 2.408
27560.000, 1.531, 0.785, 1.625, 2.366
27570.000, 1.546, 0.836, 1.615, 2.386
27580.000, 1.555, 0.827, 1.649, 2.412
27590.000, 1.571, 0.826, 1.614, 2.399
27600.000, 1.562, 0.836, 1.652, 2.422
27610.000, 1.577, 0.836, 1.672, 2.445
27620.000, 1.596, 0.822, 1.674, 2.454
27630.000, 1.583, 0.808, 1.686, 2.449
27640.000, 1.551, 0.838, 1.66, 2.421
27650.000, 1.612, 0.834, 1.683, 2.475
27660.000, 1.587, 0.819, 1.683, 2.453
27670.000, 1.61, 0.834, 1.706, 2.489
27680.000, 1.549, 0.842, 1.652, 2.416
27690.000, 1.607, 0.829, 1.729, 2.501
27700.000, 1.592, 0.846, 1.713, 2.486
27710.000, 1.58, 0.831, 1.71, 2.472
27720.000, 1.584, 0.845, 1.674, 2.454
27730.000, 1.559, 0.852, 1.617, 2.402
27740.000, 1.591, 0.85, 1.706, 2.482
27750.000, 1.621, 0.858, 1.686, 2.491
27760.000, 1.581, 0.839, 1.643, 2.429
27770.000, 1.536, 0.859, 1.583, 2.367
27780.000, 1.535, 0.842, 1.65, 2.405
27790.000, 1.53, 0.846, 1.619, 2.382
27800.000, 1.508, 0.832, 1.588, 2.342
27810.000, 1.553, 0.844, 1.615, 2.394
27820.000, 1.525, 0.83, 1.593, 2.356
27830.000, 1.508, 0.854, 1.647, 2.390
27840.000, 1.555, 0.868, 1.652, 2.429
27850.000, 1.583, 0.875, 1.595, 2.411
27860.000, 1.466, 0.851, 1.586, 2.321
27870.000, 1.532, 0.871, 1.645, 2.410
27880.000, 1.532, 0.834, 1.617, 2.378
27890.000, 1.523, 0.852, 1.595, 2.364
27900.000, 1.532, 0.864, 1.631, 2.398
27910.000, 1.524, 0.836, 1.616, 2.373
27920.000, 1.542, 0.85, 1.617, 2.390
27930.000, 1.54, 0.861, 1.644, 2.411
27940.000, 1.541, 0.819, 1.627, 2.385
27950.000, 1.522, 0.823, 1.639, 2.383
27960.000, 1.509, 0.841, 1.64, 2.382
27970.000, 1.577, 0.856, 1.646, 2.434
27980.000, 1.487, 0.828, 1.601, 2.336
27990.000, 1.52, 0.838, 1.607, 2.365
28000.000, 1.549, 0.856, 1.657, 2.424
28010.000, 1.487, 0.841, 1.568, 2.318
28020.000, 1.518, 0.82, 1.6, 2.353
28030.000, 1.55, 0.832, 1.638, 2.403
28040.000, 1.524, 0.85, 1.593, 2.362
28050.000, 1.519, 0.855, 1.636, 2.390
28060.000, 1.528, 0.845, 1.606, 2.372
28070.000, 1.516, 0.837, 1.66, 2.398
28080.000, 1.524, 0.827, 1.629, 2.379
28090.000, 1.525, 0.824, 1.623, 2.374
28100.000, 1.529, 0.859, 1.631, 2.394
28110.000, 1.526, 0.825, 1.637, 2.385
28120.000, 1.546, 0.826, 1.622, 2.388
28130.000, 1.517, 0.843, 1.619, 2.373
28140.000, 1.524, 0.817, 1.624, 2.372
28150.000, 1.544, 0.819, 1.671, 2.418
28160.000, 1.54, 0.823, 1.644, 2.398
28170.000, 1.525, 0.855, 1.611, 2.377
28180.000, 1.485, 0.828, 1.625, 2.351
28190.000, 1.51, 0.828, 1.616, 2.361
28200.000, 1.514, 0.813, 1.633, 2.370
28210.000, 1.473, 0.857, 1.592, 2.332
28220.000, 1.552, 0.785, 1.627, 2.381
28230.000, 1.493, 0.805, 1.633, 2.354
28240.000, 1.466, 0.788, 1.582, 2.296
28250.000, 1.499, 0.807, 1.584, 2.325
28260.000, 1.484, 0.789, 1.569, 2.299
28270.000, 1.507, 0.861, 1.585, 2.350
28280.000, 1.522, 0.85, 1.613, 2.375
28290.000, 1.524, 0.849, 1.631, 2.388
28300.000, 1.538, 0.82, 1.661, 2.407
28310.000, 1.497, 0.804, 1.623, 2.349
28320.000, 1.518, 0.84, 1.639, 2.386
28330.000, 1.456, 0.83, 1.581, 2.303
28340.000, 1.47, 0.813, 1.634, 2.343
28350.000, 1.49, 0.812, 1.639, 2.359
28360.000, 1.478, 0.847, 1.613, 2.345
28370.000, 1.523, 0.845, 1.652, 2.400
28380.000, 1.554, 0.832, 1.723, 2.464
28390.000, 1.543, 0.811, 1.686, 2.425
28400.000, 1.494, 0.831, 1.645, 2.372
28410.000, 1.518, 0.854, 1.65, 2.399
28420.000, 1.474, 0.823, 1.621, 2.340
28430.000, 1.48, 0.862, 1.676, 2.396
28440.000, 1.484, 0.833, 1.68, 2.391
28450.000, 1.512, 0.854, 1.676, 2.413
28460.000, 1.517, 0.839, 1.657, 2.398
28470.000, 1.555, 0.821, 1.689, 2.438
28480.000, 1.533, 0.8, 1.649, 2.389
28490.000, 1.548, 0.811, 1.706, 2.442
28500.000, 1.508, 0.785, 1.664, 2.378
28510.000, 1.522, 0.812, 1.672, 2.402
28520.000, 1.504, 0.793, 1.665, 2.379
28530.000, 1.553, 0.79, 1.656, 2.403
28540.000, 1.543, 0.794, 1.701, 2.429
28550.000, 1.585, 0.806, 1.639, 2.418
28560.000, 1.579, 0.847, 1.659, 2.441
28570.000, 1.568, 0.814, 1.622, 2.398
28580.000, 1.564, 0.764, 1.666, 2.409
28590.000, 1.526, 0.767, 1.642, 2.369
28600.000, 1.547, 0.837, 1.646, 2.408
28610.000, 1.568, 0.756, 1.711, 2.440
28620.000, 1.514, 0.81, 1.653, 2.383
28630.000, 1.569, 0.792, 1.697, 2.443
28640.000, 1.543, 0.812, 1.606, 2.370
28650.000, 1.535, 0.767, 1.66, 2.387
28660.000, 1.533, 0.786, 1.682, 2.407
28670.000, 1.514, 0.807, 1.617, 2.357
28680.000, 1.536, 0.801, 1.646, 2.389
28690.000, 1.54, 0.804, 1.665, 2.406
28700.000, 1.52, 0.767, 1.633, 2.359
28710.000, 1.565, 0.818, 1.661, 2.424
28720.000, 1.517, 0.78, 1.637, 2.364
28730.000, 1.542, 0.752, 1.678, 2.399
28740.000, 1.523, 0.738, 1.616, 2.340
28750.000, 1.56, 0.75, 1.638, 2.383
28760.000, 1.481, 0.725, 1.599, 2.296
28770.000, 1.509, 0.776, 1.668, 2.379
28780.000, 1.54, 0.721, 1.648, 2.367
28790.000, 1.477, 0.812, 1.665, 2.369
28800.000, 1.485, 0.742, 1.641, 2.334
28810.000, 1.476, 0.764, 1.626, 2.325
28820.000, 1.539, 0.748, 1.685, 2.401
28830.000, 1.567, 0.785, 1.645, 2.403
28840.000, 1.487, 0.82, 1.597, 2.331
28850.000, 1.54, 0.78, 1.651, 2.388
28860.000, 1.528, 0.831, 1.642, 2.391
28870.000, 1.509, 0.837, 1.591, 2.347
28880.000, 1.535, 0.818, 1.681, 2.418
28890.000, 1.535, 0.809, 1.671, 2.408
28900.000, 1.5, 0.828, 1.666, 2.389
28910.000, 1.518, 0.819, 1.593, 2.347
28920.000, 1.549, 0.852, 1.616, 2.395
28930.000, 1.552, 0.83, 1.621, 2.392
28940.000, 1.495, 0.869, 1.654, 2.392
28950.000, 1.519, 0.879, 1.682, 2.430
28960.000, 1.488, 0.776, 1.665, 2.364
28970.000, 1.519, 0.807, 1.679, 2.403
28980.000, 1.5, 0.818, 1.652, 2.376
28990.000, 1.536, 0.809, 1.619, 2.373
29000.000, 1.505, 0.826, 1.638, 2.372
29010.000, 1.542, 0.826, 1.623, 2.386
29020.000, 1.521, 0.837, 1.655, 2.398
29030.000, 1.492, 0.829, 1.581, 2.326
29040.000, 1.489, 0.849, 1.604, 2.347
29050.000, 1.509, 0.837, 1.623, 2.368
29060.000, 1.541, 0.848, 1.639, 2.404
29070.000, 1.533, 0.798, 1.647, 2.387
29080.000, 1.531, 0.841, 1.645, 2.399
29090.000, 1.559, 0.816, 1.637, 2.403
29100.000, 1.481, 0.803, 1.645, 2.354
29110.000, 1.52, 0.796, 1.61, 2.352
29120.000, 1.514, 0.806, 1.669, 2.393
29130.000, 1.552, 0.785, 1.625, 2.380
29140.000, 1.533, 0.788, 1.647, 2.384
29150.000, 1.546, 0.833, 1.669, 2.422
29160.000, 1.541, 0.799, 1.677, 2.413
29170.000, 1.534, 0.811, 1.648, 2.393
29180.000, 1.541, 0.812, 1.627, 2.383
29190.000, 1.546, 0.841, 1.625, 2.395
29200.000, 1.561, 0.796, 1.639, 2.399
29210.000, 1.524, 0.831, 1.642, 2.389
29220.000, 1.556, 0.843, 1.677, 2.438
29230.000, 1.561, 0.845, 1.694, 2.453
29240.000, 1.524, 0.847, 1.667, 2.412
29250.000, 1.59, 0.847, 1.701, 2.477
29260.000, 1.588, 0.851, 1.724, 2.493
29270.000, 1.537, 0.835, 1.603, 2.372
29280.000, 1.523, 0.842, 1.65, 2.398
29290.000, 1.536, 0.824, 1.628, 2.385
29300.000, 1.571, 0.837, 1.657, 2.431
29310.000, 1.547, 0.847, 1.637, 2.406
29320.000, 1.522, 0.82, 1.653, 2.391
29330.000, 1.509, 0.783, 1.653, 2.371
29340.000, 1.565, 0.831, 1.66, 2.428
29350.000, 1.584, 0.823, 1.698, 2.463
29360.000, 1.593, 0.828, 1.683, 2.460
29370.000, 1.559, 0.819, 1.645, 2.409
29380.000, 1.518, 0.826, 1.688, 2.415
29390.000, 1.533, 0.833, 1.653, 2.403
29400.000, 1.521, 0.829, 1.626, 2.375
29410.000, 1.569, 0.844, 1.661, 2.435
29420.000, 1.525, 0.83, 1.659, 2.401
29430.000, 1.479, 0.874, 1.576, 2.331
29440.000, 1.571, 0.818, 1.652, 2.422
29450.000, 1.596, 0.847, 1.625, 2.430
29460.000, 1.526, 0.853, 1.623, 2.385
29470.000, 1.522, 0.783, 1.616, 2.353
29480.000, 1.506, 0.765, 1.617, 2.338
29490.000, 1.537, 0.762, 1.649, 2.379
29500.000, 1.521, 0.784, 1.624, 2.359
29510.000, 1.522, 0.766, 1.618, 2.349
29520.000, 1.519, 0.762, 1.657, 2.373
29530.000, 1.512, 0.778, 1.652, 2.370
29540.000, 1.612, 0.805, 1.668, 2.455
29550.000, 1.529, 0.766, 1.592, 2.336
29560.000, 1.557, 0.781, 1.63, 2.385
29570.000, 1.557, 0.757, 1.608, 2.362
29580.000, 1.56, 0.8, 1.649, 2.406
29590.000, 1.55, 0.773, 1.629, 2.377
29600.000, 1.549, 0.809, 1.635, 2.393
29610.000, 1.53, 0.791, 1.634, 2.374
29620.000, 1.485, 0.796, 1.611, 2.331
29630.000, 1.503, 0.793, 1.592, 2.328
29640.000, 1.556, 0.823, 1.649, 2.411
29650.000, 1.579, 0.835, 1.636, 2.422
29660.000, 1.518, 0.837, 1.562, 2.333
29670.000, 1.475, 0.815, 1.602, 2.325
29680.000, 1.548, 0.822, 1.588, 2.365
29690.000, 1.567, 0.859, 1.703, 2.468
29700.000, 1.548, 0.847, 1.68, 2.436
29710.000, 1.548, 0.81, 1.587, 2.360
29720.000, 1.543, 0.829, 1.636, 2.396
29730.000, 1.528, 0.822, 1.632, 2.381
29740.000, 1.523, 0.803, 1.624, 2.366
29750.000, 1.567, 0.769, 1.693, 2.431
29760.000, 1.61, 0.802, 1.696, 2.472
29770.000, 1.526, 0.834, 1.607, 2.367
29780.000, 1.502, 0.768, 1.584, 2.314
29790.000, 1.553, 0.822, 1.606, 2.380
29800.000, 1.501, 0.815, 1.611, 2.347
29810.000, 1.592, 0.835, 1.623, 2.421
29820.000, 1.553, 0.793, 1.575, 2.349
29830.000, 1.553, 0.84, 1.639, 2.409
29840.000, 1.574, 0.848, 1.658, 2.438
29850.000, 1.563, 0.819, 1.634, 2.404
29860.000, 1.566, 0.833, 1.691, 2.450
29870.000, 1.552, 0.791, 1.628, 2.384
29880.000, 1.544, 0.829, 1.67, 2.420
29890.000, 1.541, 0.834, 1.612, 2.380
29900.000, 1.506, 0.826, 1.647, 2.379
29910.000, 1.516, 0.813, 1.618, 2.361
29920.000, 1.525, 0.821, 1.616, 2.368
29930.000, 1.498, 0.837, 1.626, 2.363
29940.000, 1.521, 0.829, 1.629, 2.377
29950.000, 1.517, 0.842, 1.603, 2.362
29960.000, 1.589, 0.845, 1.629, 2.427
29970.000, 1.581, 0.811, 1.681, 2.446
29980.000, 1.48, 0.855, 1.638, 2.367
29990.000, 1.533, 0.873, 1.661, 2.423
30000.000, 1.491, 0.82, 1.655, 2.373
30010.000, 1.549, 0.829, 1.709, 2.450
30020.000, 1.541, 0.825, 1.63, 2.390
30030.000, 1.5, 0.82, 1.667, 2.387
30040.000, 1.513, 0.839, 1.669, 2.403
30050.000, 1.586, 0.819, 1.719, 2.478
30060.000, 1.537, 0.821, 1.638, 2.391
30070.000, 1.525, 0.84, 1.648, 2.397
30080.000, 1.503, 0.832, 1.646, 2.379
30090.000, 1.533, 0.849, 1.574, 2.355
30100.000, 1.549, 0.843, 1.668, 2.427
30110.000, 1.557, 0.875, 1.611, 2.405
30120.000, 1.559, 0.842, 1.633, 2.409
30130.000, 1.524, 0.845, 1.647, 2.397
30140.000, 1.544, 0.814, 1.702, 2.437
30150.000, 1.542, 0.793, 1.706, 2.432
30160.000, 1.538, 0.821, 1.617, 2.377
30170.000, 1.489, 0.808, 1.582, 2.317
30180.000, 1.525, 0.844, 1.608, 2.371
30190.000, 1.546, 0.861, 1.634, 2.408
30200.000, 1.557, 0.837, 1.61, 2.391
30210.000, 1.503, 0.843, 1.632, 2.373
30220.000, 1.533, 0.868, 1.672, 2.428
30230.000, 1.518, 0.82, 1.636, 2.377
30240.000, 1.536, 0.812, 1.6, 2.361
30250.000, 1.54, 0.858, 1.652, 2.415
30260.000, 1.522, 0.843, 1.584, 2.352
30270.000, 1.488, 0.854, 1.603, 2.347
30280.000, 1.491, 0.833, 1.589, 2.332
30290.000, 1.532, 0.855, 1.67, 2.422
30300.000, 1.575, 0.801, 1.671, 2.431
30310.000, 1.582, 0.798, 1.647, 2.419
30320.000, 1.548, 0.807, 1.695, 2.433
30330.000, 1.528, 0.833, 1.687, 2.423
30340.000, 1.54, 0.843, 1.607, 2.380
30350.000, 1.55, 0.82, 1.665, 2.418
30360.000, 1.549, 0.851, 1.678, 2.437
30370.000, 1.535, 0.83, 1.648, 2.400
30380.000, 1.557, 0.859, 1.616, 2.402
30390.000, 1.521, 0.838, 1.588, 2.353
30400.000, 1.536, 0.847, 1.637, 2.399
30410.000, 1.567, 0.831, 1.667, 2.434
30420.000, 1.55, 0.819, 1.684, 2.430
30430.000, 1.535, 0.848, 1.589, 2.366
30440.000, 1.542, 0.839, 1.627, 2.393
30450.000, 1.53, 0.845, 1.672, 2.418
30460.000, 1.529, 0.83, 1.63, 2.384
30470.000, 1.59, 0.843, 1.736, 2.500
30480.000, 1.537, 0.829, 1.624, 2.384
30490.000, 1.515, 0.829, 1.603, 2.356
30500.000, 1.512, 0.839, 1.613, 2.364
30510.000, 1.564, 0.823, 1.664, 2.427
30520.000, 1.515, 0.861, 1.675, 2.417
30530.000, 1.474, 0.848, 1.588, 2.326
30540.000, 1.56, 0.845, 1.649, 2.422
30550.000, 1.539, 0.871, 1.664, 2.428
30560.000, 1.532, 0.827, 1.658, 2.404
30570.000, 1.548, 0.825, 1.641, 2.402
30580.000, 1.586, 0.786, 1.705, 2.457
30590.000, 1.554, 0.815, 1.657, 2.413
30600.000, 1.513, 0.83, 1.647, 2.385
30610.000, 1.533, 0.797, 1.612, 2.363
30620.000, 1.582, 0.832, 1.667, 2.444
30630.000, 1.558, 0.838, 1.663, 2.427
30640.000, 1.564, 0.848, 1.583, 2.381
30650.000, 1.527, 0.84, 1.613, 2.374
30660.000, 1.538, 0.813, 1.674, 2.414
30670.000, 1.58, 0.809, 1.696, 2.455
30680.000, 1.561, 0.824, 1.659, 2.422
30690.000, 1.562, 0.841, 1.691, 2.450
30700.000, 1.525, 0.781, 1.656, 2.382
30710.000, 1.511, 0.833, 1.616, 2.363
30720.000, 1.57, 0.845, 1.725, 2.480
30730.000, 1.523, 0.834, 1.686, 2.420
30740.000, 1.543, 0.81, 1.717, 2.446
30750.000, 1.549, 0.85, 1.717, 2.463
30760.000, 1.532, 0.813, 1.667, 2.405
30770.000, 1.548, 0.83, 1.699, 2.443
30780.000, 1.52, 0.828, 1.658, 2.396
30790.000, 1.515, 0.82, 1.646, 2.382
30800.000, 1.553, 0.816, 1.663, 2.417
30810.000, 1.537, 0.844, 1.697, 2.440
30820.000, 1.517, 0.841, 1.685, 2.418
30830.000, 1.568, 0.821, 1.699, 2.453
30840.000, 1.58, 0.828, 1.682, 2.451
30850.000, 1.561, 0.794, 1.702, 2.442
30860.000, 1.584, 0.846, 1.723, 2.488
30870.000, 1.55, 0.811, 1.679, 2.424
30880.000, 1.555, 0.794, 1.656, 2.406
30890.000, 1.51, 0.824, 1.583, 2.337
30900.000, 1.587, 0.879, 1.715, 2.496
30910.000, 1.508, 0.84, 1.603, 2.355
30920.000, 1.525, 0.832, 1.64, 2.389
30930.000, 1.492, 0.831, 1.617, 2.351
30940.000, 1.54, 0.823, 1.633, 2.390
30950.000, 1.498, 0.846, 1.625, 2.366
30960.000, 1.499, 0.842, 1.608, 2.354
30970.000, 1.475, 0.832, 1.592, 2.324
30980.000, 1.535, 0.833, 1.601, 2.369
30990.000, 1.572, 0.868, 1.66, 2.445
31000.000, 1.561, 0.839, 1.714, 2.465
31010.000, 1.524, 0.857, 1.673, 2.419
31020.000, 1.561, 0.836, 1.674, 2.436
31030.000, 1.563, 0.853, 1.643, 2.422
31040.000, 1.532, 0.847, 1.666, 2.416
31050.000, 1.53, 0.85, 1.704, 2.442
31060.000, 1.537, 0.86, 1.645, 2.409
31070.000, 1.539, 0.844, 1.67, 2.422
31080.000, 1.535, 0.863, 1.635, 2.402
31090.000, 1.532, 0.828, 1.628, 2.383
31100.000, 1.533, 0.811, 1.62, 2.373
31110.000, 1.521, 0.849, 1.666, 2.410
31120.000, 1.53, 0.829, 1.645, 2.394
31130.000, 1.547, 0.859, 1.644, 2.415
31140.000, 1.563, 0.852, 1.677, 2.445
31150.000, 1.54, 0.813, 1.633, 2.387
31160.000, 1.53, 0.853, 1.653, 2.408
31170.000, 1.549, 0.834, 1.656, 2.416
31180.000, 1.563, 0.866, 1.628, 2.417
31190.000, 1.555, 0.82, 1.666, 2.421
31200.000, 1.581, 0.833, 1.699, 2.465
31210.000, 1.493, 0.838, 1.617, 2.354
31220.000, 1.493, 0.845, 1.616, 2.356
31230.000, 1.482, 0.819, 1.593, 2.324
31240.000, 1.538, 0.87, 1.651, 2.418
31250.000, 1.535, 0.811, 1.619, 2.373
31260.000, 1.561, 0.827, 1.629, 2.402
31270.000, 1.524, 0.853, 1.613, 2.377
31280.000, 1.499, 0.807, 1.607, 2.341
31290.000, 1.53, 0.851, 1.622, 2.386
31300.000, 1.59, 0.836, 1.691, 2.467
31310.000, 1.526, 0.838, 1.652, 2.400
31320.000, 1.504, 0.83, 1.604, 2.350
31330.000, 1.541, 0.849, 1.654, 2.414
31340.000, 1.544, 0.85, 1.63, 2.400
31350.000, 1.543, 0.838, 1.643, 2.404
31360.000, 1.522, 0.843, 1.646, 2.395
31370.000, 1.54, 0.831, 1.66, 2.412
31380.000, 1.55, 0.793, 1.665, 2.409
31390.000, 1.523, 0.842, 1.546, 2.327
31400.000, 1.531, 0.836, 1.621, 2.381
31410.000, 1.539, 0.83, 1.635, 2.393
31420.000, 1.528, 0.835, 1.636, 2.389
31430.000, 1.557, 0.863, 1.67, 2.440
31440.000, 1.561, 0.841, 1.614, 2.397
31450.000, 1.556, 0.834, 1.677, 2.434
31460.000, 1.575, 0.842, 1.654, 2.434
31470.000, 1.517, 0.827, 1.701, 2.424
31480.000, 1.539, 0.851, 1.665, 2.421
31490.000, 1.556, 0.845, 1.723, 2.470
31500.000, 1.564, 0.821, 1.681, 2.438
31510.000, 1.531, 0.785, 1.643, 2.378
31520.000, 1.562, 0.863, 1.627, 2.414
31530.000, 1.534, 0.88, 1.729, 2.473
31540.000, 1.527, 0.843, 1.664, 2.410
31550.000, 1.506, 0.842, 1.66, 2.394
31560.000, 1.53, 0.851, 1.711, 2.447
31570.000, 1.519, 0.807, 1.707, 2.423
31580.000, 1.526, 0.787, 1.681, 2.402
31590.000, 1.518, 0.856, 1.67, 2.413
31600.000, 1.507, 0.859, 1.678, 2.413
31610.000, 1.535, 0.782, 1.663, 2.394
31620.000, 1.552, 0.787, 1.693, 2.427
31630.000, 1.522, 0.79, 1.644, 2.375
31640.000, 1.54, 0.81, 1.702, 2.434
31650.000, 1.562, 0.777, 1.681, 2.422
31660.000, 1.59, 0.784, 1.669, 2.434
31670.000, 1.55, 0.764, 1.684, 2.412
31680.000, 1.527, 0.797, 1.696, 2.417
31690.000, 1.569, 0.783, 1.663, 2.416
31700.000, 1.557, 0.755, 1.649, 2.390
31710.000, 1.576, 0.792, 1.691, 2.443
31720.000, 1.576, 0.788, 1.654, 2.416
31730.000, 1.565, 0.762, 1.684, 2.421
31740.000, 1.587, 0.819, 1.675, 2.448
31750.000, 1.559, 0.806, 1.666, 2.419
31760.000, 1.563, 0.787, 1.654, 2.407
31770.000, 1.513, 0.779, 1.654, 2.373
31780.000, 1.573, 0.801, 1.726, 2.468
31790.000, 1.558, 0.796, 1.656, 2.409
31800.000, 1.528, 0.809, 1.696, 2.421
31810.000, 1.533, 0.797, 1.663, 2.398
31820.000, 1.529, 0.818, 1.625, 2.376
31830.000, 1.558, 0.777, 1.645, 2.395
31840.000, 1.57, 0.76, 1.623, 2.382
31850.000, 1.58, 0.788, 1.688, 2.442
31860.000, 1.535, 0.78, 1.575, 2.333
31870.000, 1.578, 0.782, 1.607, 2.384
31880.000, 1.548, 0.782, 1.646, 2.391
31890.000, 1.571, 0.784, 1.631, 2.396
31900.000, 1.575, 0.791, 1.68, 2.434
31910.000, 1.576, 0.803, 1.674, 2.435
31920.000, 1.581, 0.795, 1.648, 2.418
31930.000, 1.607, 0.783, 1.701, 2.467
31940.000, 1.573, 0.773, 1.678, 2.426
31950.000, 1.608, 0.805, 1.687, 2.465
31960.000, 1.537, 0.812, 1.686, 2.421
31970.000, 1.564, 0.79, 1.636, 2.397
31980.000, 1.555, 0.794, 1.649, 2.401
31990.000, 1.544, 0.826, 1.657, 2.410
32000.000, 1.542, 0.779, 1.65, 2.388
32010.000, 1.614, 0.802, 1.748, 2.510
32020.000, 1.553, 0.834, 1.649, 2.413
32030.000, 1.516, 0.82, 1.655, 2.389
32040.000, 1.566, 0.842, 1.697, 2.457
32050.000, 1.535, 0.849, 1.651, 2.408
32060.000, 1.537, 0.803, 1.667, 2.405
32070.000, 1.548, 0.836, 1.689, 2.438
32080.000, 1.529, 0.803, 1.689, 2.415
32090.000, 1.487, 0.801, 1.67, 2.375
32100.000, 1.593, 0.813, 1.721, 2.482
32110.000, 1.651, 0.788, 1.756, 2.535
32120.000, 1.601, 0.834, 1.735, 2.503
32130.000, 1.587, 0.828, 1.757, 2.508
32140.000, 1.575, 0.783, 1.691, 2.439
32150.000, 1.603, 0.848, 1.704, 2.488
32160.000, 1.581, 0.845, 1.709, 2.476
32170.000, 1.551, 0.817, 1.625, 2.390
32180.000, 1.607, 0.892, 1.739, 2.530
32190.000, 1.562, 0.832, 1.745, 2.485
32200.000, 1.542, 0.821, 1.645, 2.399
32210.000, 1.558, 0.845, 1.683, 2.444
32220.000, 1.553, 0.824, 1.695, 2.442
32230.000, 1.622, 0.852, 1.726, 2.517
32240.000, 1.585, 0.837, 1.695, 2.466
32250.000, 1.554, 0.84, 1.682, 2.439
32260.000, 1.575, 0.833, 1.72, 2.476
32270.000, 1.532, 0.849, 1.666, 2.417
32280.000, 1.59, 0.831, 1.771, 2.520
32290.000, 1.566, 0.826, 1.725, 2.471
32300.000, 1.577, 0.835, 1.699, 2.463
32310.000, 1.512, 0.843, 1.688, 2.417
32320.000, 1.635, 0.838, 1.707, 2.507
32330.000, 1.503, 0.807, 1.622, 2.353
32340.000, 1.57, 0.848, 1.689, 2.456
32350.000, 1.583, 0.8, 1.701, 2.457
32360.000, 1.545, 0.792, 1.668, 2.407
32370.000, 1.594, 0.791, 1.702, 2.462
32380.000, 1.59, 0.76, 1.771, 2.498
32390.000, 1.633, 0.781, 1.726, 2.501
32400.000, 1.588, 0.815, 1.729, 2.485
32410.000, 1.598, 0.812, 1.724, 2.486
32420.000, 1.581, 0.808, 1.673, 2.439
32430.000, 1.612, 0.807, 1.705, 2.481
32440.000, 1.538, 0.813, 1.649, 2.397
32450.000, 1.552, 0.836, 1.683, 2.437
32460.000, 1.558, 0.811, 1.665, 2.420
32470.000, 1.563, 0.824, 1.69, 2.445
32480.000, 1.562, 0.835, 1.697, 2.452
32490.000, 1.548, 0.816, 1.713, 2.448
32500.000, 1.563, 0.831, 1.732, 2.476
32510.000, 1.477, 0.812, 1.674, 2.375
32520.000, 1.575, 0.862, 1.806, 2.546
32530.000, 1.553, 0.823, 1.705, 2.448
32540.000, 1.592, 0.791, 1.719, 2.472
32550.000, 1.574, 0.817, 1.741, 2.485
32560.000, 1.563, 0.802, 1.71, 2.451
32570.000, 1.58, 0.837, 1.755, 2.505
32580.000, 1.575, 0.786, 1.762, 2.490
32590.000, 1.572, 0.859, 1.716, 2.480
32600.000, 1.585, 0.841, 1.736, 2.496
32610.000, 1.616, 0.814, 1.775, 2.534
32620.000, 1.589, 0.813, 1.69, 2.458
